Gene1,Gene2
LONRF2,RUVBL1-AS1
LONRF2,SAT1
LONRF2,SELP
LONRF2,SEMA3C
LONRF2,SERINC4
LONRF2,SEZ6
LONRF2,SGMS2
LONRF2,SH3BGRL2
LONRF2,SHROOM1
LONRF2,SIGLEC12
LONRF2,SIGLEC15
LONRF2,SLC11A1
LONRF2,SLC15A3
LONRF2,SLC1A3
LONRF2,SLC22A16
LONRF2,SLC25A35
LONRF2,SLC32A1
LONRF2,SLC43A2
LONRF2,SLC46A2
LONRF2,SLC4A3
LONRF2,SLC6A8
LONRF2,SLC6A9
LONRF2,SLCO5A1
LONRF2,SMIM10
LONRF2,SOGA2
LONRF2,STRIP2
LONRF2,STX16-NPEPL1
LONRF2,TAC3
LONRF2,THNSL2
LONRF2,TIGD4
LONRF2,TMEM105
LONRF2,TMPRSS13
LONRF2,TNS3
LONRF2,TPD52L1
LONRF2,TRIM74
LONRF2,UCN
LONRF2,VASN
LONRF2,VEPH1
LONRF2,VIT
LONRF2,VNN3
LRFN4,LRRC3DN
LRFN4,LURAP1
LRFN4,MPRIP-AS1
LRFN4,MYO7A
LRFN4,NCS1
LRFN4,NLGN3
LRFN4,NODAL
LRFN4,NRG1
LRFN4,OXER1
LRFN4,PAH
LRFN4,PKD1L1
LRFN4,PPFIA4
LRFN4,PTX3
LRFN4,RAB44
LRFN4,RAPGEFL1
LRFN4,RBMS3
LRFN4,RCVRN
LRFN4,RNF215
LRFN4,RTN4RL1
LRFN4,SEMA3C
LRFN4,SEZ6
LRFN4,SIGLEC15
LRFN4,SLC1A3
LRFN4,SLC32A1
LRFN4,SLC46A2
LRFN4,SLC4A3
LRFN4,SLC6A9
LRFN4,SOGA2
LRFN4,STRIP2
LRFN4,STX16-NPEPL1
LRFN4,TAC3
LRFN4,TIGD4
LRFN4,TNS3
LRFN4,UCN
LRFN4,VASN
LRFN4,VEPH1
LRFN4,VNN3
LRRC37A3,LRRC3DN
LRRC37A3,MFAP3L
LRRC37A3,MMP14
LRRC37A3,MPRIP-AS1
LRRC37A3,NODAL
LRRC37A3,NRG1
LRRC37A3,PADI2
LRRC37A3,PAH
LRRC37A3,PF4V1
LRRC37A3,PPFIA4
LRRC37A3,PTGR1
LRRC37A3,PVRL2
LRRC37A3,RNF215
LRRC37A3,SEMA3C
LRRC37A3,SEZ6
LRRC37A3,SIGLEC15
LRRC37A3,SLC6A9
LRRC37A3,SOGA2
LRRC37A3,STRIP2
LRRC37A3,VEPH1
LRRC37A3,WLS
LRRC3DN,LRRC48
LRRC3DN,LURAP1
LRRC3DN,MAK
LRRC3DN,MAPK8IP2
LRRC3DN,MFAP3L
LRRC3DN,MMP14
LRRC3DN,MMP9
LRRC3DN,MPPED2
LRRC3DN,MPRIP-AS1
LRRC3DN,MYO7A
LRRC3DN,NCS1
LRRC3DN,NLGN3
LRRC3DN,NODAL
LRRC3DN,NPIPA7
LRRC3DN,NRG1
LRRC3DN,OXER1
LRRC3DN,PADI2
LRRC3DN,PAH
LRRC3DN,PCDH1
LRRC3DN,PDZD2
LRRC3DN,PF4V1
LRRC3DN,PKD1L1
LRRC3DN,PPFIA4
LRRC3DN,PRKAR2B
LRRC3DN,PTGR1
LRRC3DN,PTX3
LRRC3DN,PVRL2
LRRC3DN,RAB26
LRRC3DN,RAB44
LRRC3DN,RAPGEFL1
LRRC3DN,RBMS3
LRRC3DN,RBPMS2
LRRC3DN,RCVRN
LRRC3DN,RNF215
LRRC3DN,RTN4RL1
LRRC3DN,S1PR3
LRRC3DN,SELP
LRRC3DN,SEMA3C
LRRC3DN,SERINC4
LRRC3DN,SEZ6
LRRC3DN,SGMS2
LRRC3DN,SIGLEC15
LRRC3DN,SLC1A3
LRRC3DN,SLC32A1
LRRC3DN,SLC46A2
LRRC3DN,SLC4A3
LRRC3DN,SLC6A9
LRRC3DN,SOGA2
LRRC3DN,STRIP2
LRRC3DN,STX16-NPEPL1
LRRC3DN,SYCE3
LRRC3DN,TAC3
LRRC3DN,TIGD4
LRRC3DN,TNS3
LRRC3DN,TPD52L1
LRRC3DN,UCN
LRRC3DN,VASN
LRRC3DN,VEPH1
LRRC3DN,VIT
LRRC3DN,VNN3
LRRC3DN,WLS
LRRC48,NRG1
LRRC48,PPFIA4
LRRC48,SEMA3C
LRRC48,VEPH1
LURAP1,MAK
LURAP1,MPPED2
LURAP1,MPRIP-AS1
LURAP1,MYO7A
LURAP1,NCS1
LURAP1,NLGN3
LURAP1,NODAL
LURAP1,NRG1
LURAP1,NXN
LURAP1,OXER1
LURAP1,PAH
LURAP1,PKD1L1
LURAP1,PPFIA4
LURAP1,PRKCDBP
LURAP1,PTX3
LURAP1,RAB26
LURAP1,RAB44
LURAP1,RAPGEFL1
LURAP1,RBMS3
LURAP1,RCVRN
LURAP1,RNF215
LURAP1,RTN4RL1
LURAP1,RUVBL1-AS1
LURAP1,SEMA3C
LURAP1,SEZ6
LURAP1,SIGLEC15
LURAP1,SLC1A3
LURAP1,SLC32A1
LURAP1,SLC46A2
LURAP1,SLC4A3
LURAP1,SLC6A8
LURAP1,SLC6A9
LURAP1,SLCO5A1
LURAP1,SOGA2
LURAP1,STRIP2
LURAP1,STX16-NPEPL1
LURAP1,TAC3
LURAP1,TIGD4
LURAP1,TNS3
LURAP1,TRIM74
LURAP1,UCN
LURAP1,VASN
LURAP1,VEPH1
LURAP1,VNN3
M1AP,MFAP3L
M1AP,PADI2
M1AP,PTGR1
M1AP,PVRL2
M1AP,SYCE3
M1AP,WLS
MAK,MFAP3L
MAK,MMP14
MAK,MPPED2
MAK,MPRIP-AS1
MAK,MYO7A
MAK,NCS1
MAK,NLGN3
MAK,NODAL
MAK,NRG1
MAK,OXER1
MAK,PADI2
MAK,PAH
MAK,PKD1L1
MAK,PPFIA4
MAK,PTGR1
MAK,PTX3
MAK,PVRL2
MAK,RAB44
MAK,RAPGEFL1
MAK,RBMS3
MAK,RCVRN
MAK,RNF215
MAK,RTN4RL1
MAK,SEMA3C
MAK,SEZ6
MAK,SIGLEC15
MAK,SLC1A3
MAK,SLC32A1
MAK,SLC46A2
MAK,SLC4A3
MAK,SLC6A9
MAK,SOGA2
MAK,STRIP2
MAK,STX16-NPEPL1
MAK,TAC3
MAK,TIGD4
MAK,TNS3
MAK,TPD52L1
MAK,UCN
MAK,VASN
MAK,VEPH1
MAK,VIT
MAK,VNN3
MAOB,PARD3
MAOB,SYCE3
MAOB,WLS
MAPK8IP2,MFAP3L
MAPK8IP2,MMP14
MAPK8IP2,MMP9
MAPK8IP2,MPPED2
MAPK8IP2,MPRIP-AS1
MAPK8IP2,MYO7A
MAPK8IP2,NCS1
MAPK8IP2,NODAL
MAPK8IP2,NPIPA7
MAPK8IP2,NRG1
MAPK8IP2,OXER1
MAPK8IP2,PADI2
MAPK8IP2,PAH
MAPK8IP2,PF4V1
MAPK8IP2,PKD1L1
MAPK8IP2,PPFIA4
MAPK8IP2,PTGR1
MAPK8IP2,PTX3
MAPK8IP2,PVRL2
MAPK8IP2,RAB44
MAPK8IP2,RBMS3
MAPK8IP2,RBPMS2
MAPK8IP2,RCVRN
MAPK8IP2,RNF215
MAPK8IP2,RTN4RL1
MAPK8IP2,S1PR3
MAPK8IP2,SELP
MAPK8IP2,SEMA3C
MAPK8IP2,SERINC4
MAPK8IP2,SEZ6
MAPK8IP2,SIGLEC15
MAPK8IP2,SLC1A3
MAPK8IP2,SLC32A1
MAPK8IP2,SLC46A2
MAPK8IP2,SLC6A9
MAPK8IP2,SOGA2
MAPK8IP2,STRIP2
MAPK8IP2,STX16-NPEPL1
MAPK8IP2,SYCE3
MAPK8IP2,TAC3
MAPK8IP2,TIGD4
MAPK8IP2,TNS3
MAPK8IP2,TPD52L1
MAPK8IP2,VASN
MAPK8IP2,VEPH1
MAPK8IP2,VIT
MAPK8IP2,VNN3
MARC1,WLS
MBOAT2,PARD3
MBOAT2,WLS
MFAP3L,MMP14
MFAP3L,MPRIP-AS1
MFAP3L,NCS1
MFAP3L,NODAL
MFAP3L,NRG1
MFAP3L,PADI2
MFAP3L,PAH
MFAP3L,PF4V1
MFAP3L,PPFIA4
MFAP3L,PTGR1
MFAP3L,PVRL2
MFAP3L,RNF215
MFAP3L,SEMA3C
MFAP3L,SEZ6
MFAP3L,SIGLEC15
MFAP3L,SLC46A2
MFAP3L,SLC6A9
MFAP3L,SOGA2
MFAP3L,VEPH1
MFAP3L,WLS
MMP14,MMP9
MMP14,MPPED2
MMP14,MPRIP-AS1
MMP14,MYO7A
MMP14,NCS1
MMP14,NEURL1B
MMP14,NLGN3
MMP14,NODAL
MMP14,NPIPA7
MMP14,NRG1
MMP14,OXER1
MMP14,PADI2
MMP14,PAH
MMP14,PCDH1
MMP14,PDZD2
MMP14,PF4V1
MMP14,PKD1L1
MMP14,PPFIA4
MMP14,PRKAR2B
MMP14,PTGR1
MMP14,PTX3
MMP14,PVRL2
MMP14,RAB26
MMP14,RAB44
MMP14,RAPGEFL1
MMP14,RBMS3
MMP14,RBPMS2
MMP14,RCVRN
MMP14,RNF215
MMP14,RTN4RL1
MMP14,S1PR3
MMP14,SELP
MMP14,SEMA3C
MMP14,SERINC4
MMP14,SEZ6
MMP14,SGMS2
MMP14,SIGLEC12
MMP14,SIGLEC15
MMP14,SLC1A3
MMP14,SLC32A1
MMP14,SLC46A2
MMP14,SLC4A3
MMP14,SLC6A9
MMP14,SOGA2
MMP14,STRIP2
MMP14,STX16-NPEPL1
MMP14,SYCE3
MMP14,TAC3
MMP14,TIGD4
MMP14,TMPRSS13
MMP14,TNFRSF21
MMP14,TNS3
MMP14,TPD52L1
MMP14,TTC7B
MMP14,UCN
MMP14,VASN
MMP14,VEPH1
MMP14,VIT
MMP14,VNN3
MMP14,WLS
MMP9,MPPED2
MMP9,MPRIP-AS1
MMP9,MYO7A
MMP9,NCS1
MMP9,NODAL
MMP9,NPIPA7
MMP9,NRG1
MMP9,OXER1
MMP9,PADI2
MMP9,PAH
MMP9,PF4V1
MMP9,PKD1L1
MMP9,PPFIA4
MMP9,PTGR1
MMP9,PTX3
MMP9,PVRL2
MMP9,RAB44
MMP9,RBMS3
MMP9,RBPMS2
MMP9,RCVRN
MMP9,RNF215
MMP9,RTN4RL1
MMP9,SELP
MMP9,SEMA3C
MMP9,SERINC4
MMP9,SEZ6
MMP9,SIGLEC15
MMP9,SLC1A3
MMP9,SLC32A1
MMP9,SLC46A2
MMP9,SLC6A9
MMP9,SOGA2
MMP9,STRIP2
MMP9,STX16-NPEPL1
MMP9,SYCE3
MMP9,TAC3
MMP9,TIGD4
MMP9,TNS3
MMP9,TPD52L1
MMP9,UCN
MMP9,VASN
MMP9,VEPH1
MMP9,VIT
MMP9,VNN3
MPPED2,MPRIP-AS1
MPPED2,MYO7A
MPPED2,NCS1
MPPED2,NLGN3
MPPED2,NODAL
MPPED2,NRG1
MPPED2,OXER1
MPPED2,PADI2
MPPED2,PAH
MPPED2,PKD1L1
MPPED2,PPFIA4
MPPED2,PTGR1
MPPED2,PTX3
MPPED2,PVRL2
MPPED2,RAB44
MPPED2,RAPGEFL1
MPPED2,RBMS3
MPPED2,RCVRN
MPPED2,RNF215
MPPED2,RTN4RL1
MPPED2,SEMA3C
MPPED2,SEZ6
MPPED2,SIGLEC15
MPPED2,SLC1A3
MPPED2,SLC32A1
MPPED2,SLC46A2
MPPED2,SLC6A9
MPPED2,SOGA2
MPPED2,STRIP2
MPPED2,STX16-NPEPL1
MPPED2,TAC3
MPPED2,TIGD4
MPPED2,TNS3
MPPED2,UCN
MPPED2,VASN
MPPED2,VEPH1
MPPED2,VNN3
MPRIP-AS1,MYO7A
MPRIP-AS1,NCS1
MPRIP-AS1,NLGN3
MPRIP-AS1,NODAL
MPRIP-AS1,NRG1
MPRIP-AS1,OXER1
MPRIP-AS1,PAH
MPRIP-AS1,PKD1L1
MPRIP-AS1,PPFIA4
MPRIP-AS1,PTGR1
MPRIP-AS1,PTX3
MPRIP-AS1,PVRL2
MPRIP-AS1,RAB44
MPRIP-AS1,RAPGEFL1
MPRIP-AS1,RBMS3
MPRIP-AS1,RCVRN
MPRIP-AS1,RNF215
MPRIP-AS1,RTN4RL1
MPRIP-AS1,SEMA3C
MPRIP-AS1,SEZ6
MPRIP-AS1,SIGLEC15
MPRIP-AS1,SLC1A3
MPRIP-AS1,SLC32A1
MPRIP-AS1,SLC46A2
MPRIP-AS1,SLC4A3
MPRIP-AS1,SLC6A9
MPRIP-AS1,SOGA2
MPRIP-AS1,STRIP2
MPRIP-AS1,STX16-NPEPL1
MPRIP-AS1,TAC3
MPRIP-AS1,TIGD4
MPRIP-AS1,TNS3
MPRIP-AS1,TPD52L1
MPRIP-AS1,UCN
MPRIP-AS1,VASN
MPRIP-AS1,VEPH1
MPRIP-AS1,VNN3
MROH1,NCS1
MROH1,NRG1
MROH1,OXER1
MROH1,PAH
MROH1,PKD1L1
MROH1,PPFIA4
MROH1,PTGR1
MROH1,PTX3
MROH1,PVRL2
MROH1,RAB44
MROH1,RCVRN
MROH1,SEMA3C
MROH1,SEZ6
MROH1,SIGLEC15
MROH1,SLC32A1
MROH1,SLC46A2
MROH1,SLC6A9
MROH1,SOGA2
MROH1,TIGD4
MROH1,TNS3
MROH1,UCN
MROH1,VEPH1
MROH1,VNN3
MYO7A,NCS1
MYO7A,NLGN3
MYO7A,NODAL
MYO7A,NRG1
MYO7A,OXER1
MYO7A,PAH
MYO7A,PKD1L1
MYO7A,PPFIA4
MYO7A,PTGR1
MYO7A,PTX3
MYO7A,PVRL2
MYO7A,RAB44
MYO7A,RAPGEFL1
MYO7A,RBMS3
MYO7A,RCVRN
MYO7A,RNF215
MYO7A,RTN4RL1
MYO7A,SEMA3C
MYO7A,SEZ6
MYO7A,SIGLEC15
MYO7A,SLC1A3
MYO7A,SLC32A1
MYO7A,SLC46A2
MYO7A,SLC4A3
MYO7A,SLC6A9
MYO7A,SOGA2
MYO7A,STRIP2
MYO7A,STX16-NPEPL1
MYO7A,TAC3
MYO7A,TIGD4
MYO7A,TNS3
MYO7A,UCN
MYO7A,VASN
MYO7A,VEPH1
MYO7A,VNN3
NCS1,NLGN3
NCS1,NODAL
NCS1,NPIPA7
NCS1,NRG1
NCS1,OXER1
NCS1,PADI2
NCS1,PAH
NCS1,PCDH1
NCS1,PKD1L1
NCS1,PPFIA4
NCS1,PRKAR2B
NCS1,PRKCDBP
NCS1,PTGR1
NCS1,PTX3
NCS1,PVRL2
NCS1,RAB26
NCS1,RAB44
NCS1,RAPGEFL1
NCS1,RBMS3
NCS1,RCVRN
NCS1,RNF215
NCS1,RTN4RL1
NCS1,RUVBL1-AS1
NCS1,SELP
NCS1,SEMA3C
NCS1,SERINC4
NCS1,SEZ6
NCS1,SIGLEC15
NCS1,SLC1A3
NCS1,SLC32A1
NCS1,SLC46A2
NCS1,SLC4A3
NCS1,SLC6A8
NCS1,SLC6A9
NCS1,SLCO5A1
NCS1,SOGA2
NCS1,STRIP2
NCS1,STX16-NPEPL1
NCS1,TAC3
NCS1,TIGD4
NCS1,TNS3
NCS1,TPD52L1
NCS1,TRIM74
NCS1,UCN
NCS1,VASN
NCS1,VEPH1
NCS1,VIT
NCS1,VNN3
NEURL1B,NODAL
NEURL1B,NRG1
NEURL1B,OXER1
NEURL1B,PADI2
NEURL1B,PAH
NEURL1B,PF4V1
NEURL1B,PKD1L1
NEURL1B,PPFIA4
NEURL1B,PTGR1
NEURL1B,PVRL2
NEURL1B,RAB44
NEURL1B,RBPMS2
NEURL1B,RCVRN
NEURL1B,RNF215
NEURL1B,SELP
NEURL1B,SEMA3C
NEURL1B,SEZ6
NEURL1B,SIGLEC15
NEURL1B,SLC32A1
NEURL1B,SLC46A2
NEURL1B,SLC6A9
NEURL1B,SOGA2
NEURL1B,STRIP2
NEURL1B,STX16-NPEPL1
NEURL1B,SYCE3
NEURL1B,TIGD4
NEURL1B,TNS3
NEURL1B,TPD52L1
NEURL1B,VEPH1
NEURL1B,VIT
NKD2,OXER1
NKD2,PKD1L1
NKD2,PPFIA4
NKD2,PTX3
NKD2,TIGD4
NKD2,UCN
NKD2,VEPH1
NKD2,VNN3
NLGN3,NODAL
NLGN3,NRG1
NLGN3,OXER1
NLGN3,PAH
NLGN3,PKD1L1
NLGN3,PPFIA4
NLGN3,PRKCDBP
NLGN3,PTGR1
NLGN3,PTX3
NLGN3,PVRL2
NLGN3,RAB26
NLGN3,RAB44
NLGN3,RAPGEFL1
NLGN3,RBMS3
NLGN3,RCVRN
NLGN3,RNF215
NLGN3,RTN4RL1
NLGN3,SEMA3C
NLGN3,SEZ6
NLGN3,SIGLEC15
NLGN3,SLC1A3
NLGN3,SLC32A1
NLGN3,SLC46A2
NLGN3,SLC4A3
NLGN3,SLC6A8
NLGN3,SLC6A9
NLGN3,SLCO5A1
NLGN3,SOGA2
NLGN3,STRIP2
NLGN3,STX16-NPEPL1
NLGN3,TAC3
NLGN3,TIGD4
NLGN3,TNS3
NLGN3,TPD52L1
NLGN3,TRIM74
NLGN3,UCN
NLGN3,VASN
NLGN3,VEPH1
NLGN3,VIT
NLGN3,VNN3
NODAL,NRG1
NODAL,OXER1
NODAL,PAH
NODAL,PKD1L1
NODAL,PPFIA4
NODAL,PTGR1
NODAL,PTX3
NODAL,PVRL2
NODAL,RAB44
NODAL,RBMS3
NODAL,RCVRN
NODAL,RNF215
NODAL,RTN4RL1
NODAL,SEMA3C
NODAL,SEZ6
NODAL,SIGLEC15
NODAL,SLC32A1
NODAL,SLC46A2
NODAL,SLC6A9
NODAL,SOGA2
NODAL,STRIP2
NODAL,TAC3
NODAL,TIGD4
NODAL,TNS3
NODAL,UCN
NODAL,VEPH1
NODAL,VNN3
NPIPA7,NRG1
NPIPA7,OXER1
NPIPA7,PAH
NPIPA7,PKD1L1
NPIPA7,PPFIA4
NPIPA7,PTGR1
NPIPA7,PVRL2
NPIPA7,RAB44
NPIPA7,RCVRN
NPIPA7,SEMA3C
NPIPA7,SEZ6
NPIPA7,SIGLEC15
NPIPA7,SLC32A1
NPIPA7,SLC46A2
NPIPA7,SLC6A9
NPIPA7,SOGA2
NPIPA7,STRIP2
NPIPA7,TIGD4
NPIPA7,TNS3
NPIPA7,VEPH1
NPIPA7,VNN3
NPTX2,VEPH1
NRG1,OXER1
NRG1,PADI2
NRG1,PAH
NRG1,PCDH1
NRG1,PF4V1
NRG1,PKD1L1
NRG1,PPFIA4
NRG1,PTGR1
NRG1,PTX3
NRG1,PVRL2
NRG1,RAB44
NRG1,RAPGEFL1
NRG1,RBMS3
NRG1,RBPMS2
NRG1,RCVRN
NRG1,RNF215
NRG1,RTN4RL1
NRG1,SELP
NRG1,SEMA3C
NRG1,SERINC4
NRG1,SEZ6
NRG1,SIGLEC15
NRG1,SLC1A3
NRG1,SLC32A1
NRG1,SLC46A2
NRG1,SLC4A3
NRG1,SLC6A9
NRG1,SOGA2
NRG1,STRIP2
NRG1,STX16-NPEPL1
NRG1,SYCE3
NRG1,TAC3
NRG1,TIGD4
NRG1,TNS3
NRG1,TPD52L1
NRG1,UCN
NRG1,VASN
NRG1,VEPH1
NRG1,VIT
NRG1,VNN3
NRG1,WLS
NXN,OXER1
NXN,PPFIA4
NXN,PTX3
NXN,TIGD4
NXN,UCN
NXN,VEPH1
NXN,VNN3
OXER1,PADI2
OXER1,PAH
OXER1,PCDH1
OXER1,PDZD2
OXER1,PKD1L1
OXER1,PNMT
OXER1,PPFIA4
OXER1,PRKAR2B
OXER1,PRKCDBP
OXER1,PTGR1
OXER1,PTX3
OXER1,PVRL2
OXER1,RAB26
OXER1,RAB44
OXER1,RAPGEFL1
OXER1,RBMS3
OXER1,RCVRN
OXER1,RNF215
OXER1,RTN4RL1
OXER1,RUVBL1-AS1
OXER1,SAT1
OXER1,SELP
OXER1,SEMA3C
OXER1,SERINC4
OXER1,SEZ6
OXER1,SH3BGRL2
OXER1,SHROOM1
OXER1,SIGLEC12
OXER1,SIGLEC15
OXER1,SLC11A1
OXER1,SLC15A3
OXER1,SLC1A3
OXER1,SLC22A16
OXER1,SLC25A35
OXER1,SLC32A1
OXER1,SLC43A2
OXER1,SLC46A2
OXER1,SLC4A3
OXER1,SLC6A8
OXER1,SLC6A9
OXER1,SLCO5A1
OXER1,SOGA2
OXER1,STRIP2
OXER1,STX16-NPEPL1
OXER1,TAC3
OXER1,THNSL2
OXER1,TIGD4
OXER1,TMEM105
OXER1,TMPRSS13
OXER1,TNS3
OXER1,TPD52L1
OXER1,TRIM74
OXER1,UCN
OXER1,VASN
OXER1,VEPH1
OXER1,VIT
OXER1,VNN3
PADI2,VEPH1
PAH,PKD1L1
PAH,PPFIA4
PAH,PTGR1
PAH,PTX3
PAH,PVRL2
PAH,RAB44
PAH,RCVRN
PAH,RNF215
PAH,SEMA3C
PAH,SEZ6
PAH,SIGLEC15
PAH,SLC32A1
PAH,SLC46A2
PAH,SLC6A9
PAH,SOGA2
PAH,STRIP2
PAH,TIGD4
PAH,TNS3
PAH,UCN
PAH,VEPH1
PAH,VNN3
PCDH1,PKD1L1
PCDH1,PPFIA4
PCDH1,PTGR1
PCDH1,PTX3
PCDH1,PVRL2
PCDH1,RAB44
PCDH1,RBMS3
PCDH1,RCVRN
PCDH1,RNF215
PCDH1,RTN4RL1
PCDH1,SEMA3C
PCDH1,SEZ6
PCDH1,SIGLEC15
PCDH1,SLC32A1
PCDH1,SLC46A2
PCDH1,SLC6A9
PCDH1,SOGA2
PCDH1,STRIP2
PCDH1,TAC3
PCDH1,TIGD4
PCDH1,TNS3
PCDH1,UCN
PCDH1,VEPH1
PCDH1,VNN3
PDZD2,PKD1L1
PDZD2,PPFIA4
PDZD2,PTGR1
PDZD2,PTX3
PDZD2,PVRL2
PDZD2,RAB44
PDZD2,RBMS3
PDZD2,RCVRN
PDZD2,RNF215
PDZD2,RTN4RL1
PDZD2,SEMA3C
PDZD2,SEZ6
PDZD2,SIGLEC15
PDZD2,SLC32A1
PDZD2,SLC46A2
PDZD2,SLC6A9
PDZD2,SOGA2
PDZD2,STRIP2
PDZD2,STX16-NPEPL1
PDZD2,TAC3
PDZD2,TIGD4
PDZD2,TNS3
PDZD2,UCN
PDZD2,VEPH1
PDZD2,VIT
PDZD2,VNN3
PF4V1,WLS
PKD1L1,PPFIA4
PKD1L1,PRKCDBP
PKD1L1,PTGR1
PKD1L1,PTX3
PKD1L1,PVRL2
PKD1L1,RAB44
PKD1L1,RAPGEFL1
PKD1L1,RBMS3
PKD1L1,RCVRN
PKD1L1,RNF215
PKD1L1,RTN4RL1
PKD1L1,SEMA3C
PKD1L1,SEZ6
PKD1L1,SIGLEC15
PKD1L1,SLC1A3
PKD1L1,SLC32A1
PKD1L1,SLC46A2
PKD1L1,SLC4A3
PKD1L1,SLC6A8
PKD1L1,SLC6A9
PKD1L1,SLCO5A1
PKD1L1,SOGA2
PKD1L1,STRIP2
PKD1L1,STX16-NPEPL1
PKD1L1,TAC3
PKD1L1,TIGD4
PKD1L1,TNS3
PKD1L1,TPD52L1
PKD1L1,UCN
PKD1L1,VASN
PKD1L1,VEPH1
PKD1L1,VNN3
PNMT,PPFIA4
PNMT,PTX3
PNMT,RCVRN
PNMT,SEMA3C
PNMT,SLC32A1
PNMT,SLC46A2
PNMT,SLC6A9
PNMT,SOGA2
PNMT,TIGD4
PNMT,UCN
PNMT,VEPH1
PNMT,VNN3
PPBP,WLS
PPFIA4,PTGR1
PPFIA4,PTX3
PPFIA4,PVRL2
PPFIA4,RAB44
PPFIA4,RAPGEFL1
PPFIA4,RBMS3
PPFIA4,RCVRN
PPFIA4,RNF215
PPFIA4,RTN4RL1
PPFIA4,SEMA3C
PPFIA4,SEZ6
PPFIA4,SIGLEC15
PPFIA4,SLC1A3
PPFIA4,SLC32A1
PPFIA4,SLC46A2
PPFIA4,SLC4A3
PPFIA4,SLC6A9
PPFIA4,SOGA2
PPFIA4,STRIP2
PPFIA4,STX16-NPEPL1
PPFIA4,TAC3
PPFIA4,TIGD4
PPFIA4,TNS3
PPFIA4,UCN
PPFIA4,VASN
PPFIA4,VEPH1
PPFIA4,VNN3
PRKAR2B,PTGR1
PRKAR2B,PTX3
PRKAR2B,PVRL2
PRKAR2B,RAB44
PRKAR2B,RCVRN
PRKAR2B,RNF215
PRKAR2B,RTN4RL1
PRKAR2B,SEMA3C
PRKAR2B,SEZ6
PRKAR2B,SIGLEC15
PRKAR2B,SLC32A1
PRKAR2B,SLC46A2
PRKAR2B,SLC6A9
PRKAR2B,SOGA2
PRKAR2B,STRIP2
PRKAR2B,TAC3
PRKAR2B,TIGD4
PRKAR2B,TNS3
PRKAR2B,UCN
PRKAR2B,VEPH1
PRKAR2B,VNN3
PRKCDBP,PTGR1
PRKCDBP,PTX3
PRKCDBP,PVRL2
PRKCDBP,RAB26
PRKCDBP,RAB44
PRKCDBP,RAPGEFL1
PRKCDBP,RBMS3
PRKCDBP,RCVRN
PRKCDBP,RNF215
PRKCDBP,RTN4RL1
PRKCDBP,RUVBL1-AS1
PRKCDBP,SELP
PRKCDBP,SEMA3C
PRKCDBP,SERINC4
PRKCDBP,SEZ6
PRKCDBP,SIGLEC15
PRKCDBP,SLC1A3
PRKCDBP,SLC32A1
PRKCDBP,SLC46A2
PRKCDBP,SLC4A3
PRKCDBP,SLC6A8
PRKCDBP,SLC6A9
PRKCDBP,SLCO5A1
PRKCDBP,SOGA2
PRKCDBP,STRIP2
PRKCDBP,STX16-NPEPL1
PRKCDBP,TAC3
PRKCDBP,TIGD4
PRKCDBP,TNS3
PRKCDBP,TPD52L1
PRKCDBP,TRIM74
PRKCDBP,UCN
PRKCDBP,VASN
PRKCDBP,VEPH1
PRKCDBP,VIT
PRKCDBP,VNN3
PTGR1,PVRL2
PTGR1,SEMA3C
PTGR1,SIGLEC15
PTGR1,VEPH1
PTGR1,WLS
PTX3,PVRL2
PTX3,RAB26
PTX3,RAB44
PTX3,RAPGEFL1
PTX3,RBMS3
PTX3,RBPMS2
PTX3,RCVRN
PTX3,RNF215
PTX3,RTN4RL1
PTX3,RUVBL1-AS1
PTX3,SAT1
PTX3,SELP
PTX3,SEMA3C
PTX3,SERINC4
PTX3,SEZ6
PTX3,SHROOM1
PTX3,SIGLEC12
PTX3,SIGLEC15
PTX3,SLC11A1
PTX3,SLC15A3
PTX3,SLC1A3
PTX3,SLC22A16
PTX3,SLC25A35
PTX3,SLC32A1
PTX3,SLC43A2
PTX3,SLC46A2
PTX3,SLC4A3
PTX3,SLC6A8
PTX3,SLC6A9
PTX3,SLCO5A1
PTX3,SOGA2
PTX3,STRIP2
PTX3,STX16-NPEPL1
PTX3,TAC3
PTX3,TIGD4
PTX3,TMPRSS13
PTX3,TNS3
PTX3,TPD52L1
PTX3,TRIM74
PTX3,UCN
PTX3,VASN
PTX3,VEPH1
PTX3,VIT
PTX3,VNN3
PVRL2,RAB44
PVRL2,RBMS3
PVRL2,RCVRN
PVRL2,RNF215
PVRL2,RTN4RL1
PVRL2,SELP
PVRL2,SEMA3C
PVRL2,SERINC4
PVRL2,SEZ6
PVRL2,SIGLEC15
PVRL2,SLC32A1
PVRL2,SLC46A2
PVRL2,SLC6A9
PVRL2,SOGA2
PVRL2,STRIP2
PVRL2,STX16-NPEPL1
PVRL2,SYCE3
PVRL2,TAC3
PVRL2,TIGD4
PVRL2,TNS3
PVRL2,TPD52L1
PVRL2,VEPH1
PVRL2,VIT
PVRL2,VNN3
RAB26,TIGD4
RAB26,UCN
RAB26,VEPH1
RAB26,VNN3
RAB44,RAPGEFL1
RAB44,RBMS3
RAB44,RCVRN
RAB44,RNF215
RAB44,RTN4RL1
RAB44,SEMA3C
RAB44,SERINC4
RAB44,SEZ6
RAB44,SIGLEC15
RAB44,SLC1A3
RAB44,SLC32A1
