Gene1,Gene2
NRG1,PTPRN
NRG1,RAB13
NRG1,RAPGEFL1
NRG1,RGS18
NRG1,RGS6
NRG1,SEMA3C
NRG1,SIRPB2
NRG1,TSC22D1
NRG1,TYROBP
NRP2,PDGFA
NRP2,PDGFC
NRP2,PVRL2
NRP2,SEMA3C
NRP2,ST5
NRP2,STAB1
NRP2,VEGFA
NT5C3A,PDE5A
NT5C3A,THNSL2
OAZ1,SMOX
OGFRL1,OXER1
OGFRL1,RAPGEFL1
OGFRL1,SH3BGRL2
OLFM1,OR2W3
OPHN1,RAB11FIP1
OPHN1,RAB9B
OPHN1,RGS18
OPLAH,PAH
OXER1,RAPGEFL1
PADI2,PCSK6
PADI2,PDE5A
PADI2,PDLIM1
PADI2,PDZD2
PADI2,PLA2G7
PADI2,SDPR
PARPBP,RFPL4A
PARPBP,TFAP2E
PARVB,SDPR
PARVB,VIL1
PBX1,PTX3
PBX1,SATB2
PBX1,SPI1
PBX1,TYROBP
PBX1,VENTX
PBX1,VPREB3
PBX1,ZFHX3
PC,PCSK6
PC,PDGFA
PC,PDGFC
PC,PF4
PC,PF4V1
PC,PLA2G7
PC,PPBP
PC,SERPINA1
PC,SERPINE1
PC,SERPING1
PC,SLFN14
PC,TFPI
PC,THBS1
PC,VWF
PCDH1,PDGFC
PCDH1,PDLIM1
PCDH1,PNMT
PCDH1,PVRL2
PCDH1,SDC3
PCDH1,SEMA3C
PCDH1,TNS1
PCSK6,PDZD2
PCSK6,PLA2G7
PCSK6,PPP2CB
PCSK6,PRSS1
PCSK6,PRSS23
PCSK6,PRSS3
PCSK6,PRSS57
PCSK6,PTGS1
PCSK6,PYGL
PCSK6,SELP
PCSK6,SEMA3C
PCSK6,SERPINA1
PCSK6,SERPING1
PCSK6,SLC17A9
PCSK6,SLPI
PCSK6,SPHK1
PCSK6,ST14
PCSK6,TAC3
PCSK6,THNSL2
PCSK6,TMPRSS13
PCSK6,TPSAB1
PDE5A,PLA2G7
PDE5A,PPP1R14A
PDE5A,PPP2CB
PDE5A,PRKAR2B
PDE5A,PTGDS
PDGFA,PDGFC
PDGFA,PDGFRA
PDGFA,PF4
PDGFA,PF4V1
PDGFA,PLA2G7
PDGFA,PPBP
PDGFA,PTAFR
PDGFA,PTGDR
PDGFA,PTGDS
PDGFA,PTGS1
PDGFA,SERPINF1
PDGFA,TNFAIP2
PDGFA,VEGFA
PDGFA,VWF
PDGFC,PDGFRA
PDGFC,PDZD2
PDGFC,PF4
PDGFC,PF4V1
PDGFC,PKD1L1
PDGFC,PLA2G7
PDGFC,PPBP
PDGFC,PTGDS
PDGFC,PTGS1
PDGFC,PTPN14
PDGFC,PTPRN
PDGFC,SEMA3C
PDGFC,SERPINF1
PDGFC,TPD52L1
PDGFC,VEGFA
PDGFC,ZFHX3
PDGFRA,PF4
PDGFRA,PF4V1
PDGFRA,PPBP
PDGFRA,PTAFR
PDGFRA,PTGDR
PDGFRA,PTPRN
PDGFRA,RASGRP4
PDGFRA,S1PR3
PDGFRA,SEMA3C
PDGFRA,STAB1
PDGFRA,TNFAIP2
PDGFRA,TYROBP
PDGFRA,VEGFA
PDLIM1,PDZD2
PDLIM1,PKD1L1
PDLIM1,TPD52L1
PDZD2,PDZK1IP1
PDZD2,PKD1L1
PDZD2,PTGDS
PDZD2,SEMA3C
PDZD2,SEZ6
PDZD2,ST14
PDZD2,ST5
PDZD2,TMPRSS13
PDZD2,TPD52L1
PDZD2,TYROBP
PDZK1IP1,PODNL1
PDZK1IP1,SCGB1C1
PDZK1IP1,SNX24
PDZK1IP1,VMO1
PDZK1IP1,ZNF114
PF4,PF4V1
PF4,PPBP
PF4,PTAFR
PF4,PTGR1
PF4,TFPI
PF4,VEGFA
PF4,VWF
PF4,XCL1
PF4V1,PLA2G7
PF4V1,PPBP
PF4V1,PRKCDBP
PF4V1,PTAFR
PF4V1,PTGR1
PF4V1,PTGS1
PF4V1,S1PR3
PF4V1,SERPINF1
PF4V1,SERPING1
PF4V1,SLFN14
PF4V1,TFPI
PF4V1,TNFAIP2
PF4V1,TNFSF4
PF4V1,VEGFA
PF4V1,VSIG4
PF4V1,VWF
PGRMC1,PKD1L1
PGRMC1,PRLR
PGRMC1,PTGDR
PGRMC1,PTGDS
PID1,PIP5K1B
PID1,SERINC2
PID1,TTC7B
PILRA,PRLR
PILRA,PTPRN
PILRA,SIRPA
PILRA,SIRPB2
PILRA,TYROBP
PINLYP,PIP5K1B
PINLYP,PLA2G16
PINLYP,PLD4
PINLYP,SERINC2
PINLYP,SERINC4
PINLYP,SMPD3
PINLYP,SNX24
PINLYP,TNS3
PINLYP,VEPH1
PIP5K1B,PLA2G16
PIP5K1B,SERINC4
PIP5K1B,SH3BP5L
PIP5K1B,SMPD3
PIP5K1B,SNX24
PIP5K1B,SPDYC
PIP5K1B,SPHK1
PIP5K1B,TCL1B
PIP5K1B,TNS3
PIP5K1B,TTC7B
PIP5K1B,VEPH1
PKD1L1,PTPN14
PKD1L1,PTPRN
PKD1L1,TPD52L1
PKD1L1,TYROBP
PKD1L1,UPK3A
PLA2G16,PLA2G7
PLA2G16,PLD4
PLA2G16,PLXNA4
PLA2G16,SERINC2
PLA2G16,SERINC4
PLA2G16,SLC15A3
PLA2G16,SLC46A2
PLA2G16,SMPD3
PLA2G16,TNS3
PLA2G16,TTC7B
PLA2G7,PPBP
PLA2G7,PTGDS
PLA2G7,PTGR1
PLA2G7,PTGS1
PLA2G7,SERPINA1
PLA2G7,SERPINE1
PLA2G7,SLFN14
PLA2G7,ST14
PLA2G7,TFPI
PLD4,PLXNA4
PLD4,RFPL4A
PLD4,SIGLEC15
PLD4,SMPD3
PLD4,SPON2
PLD4,TMEM91
PLXNA4,RTN4RL1
PLXNA4,SEMA3C
PLXNA4,SEMA6B
PLXNA4,SMPD3
PLXNA4,SNX24
PNMT,PVRL2
PNMT,RAB13
PNMT,SEMA3C
PNMT,SIGLEC1
PNMT,ST14
PNMT,ST3GAL6
PNMT,TLN1
PNMT,TYROBP
PNMT,UPK3A
PODNL1,SCGB1C1
PPBP,PPP2CB
PPBP,PTGDS
PPBP,PTGR1
PPBP,PTGS1
PPBP,PTPN14
PPBP,PTPRN
PPBP,SERPINE1
PPP1R14A,PPP2CB
PPP1R14A,PTPN14
PPP1R14A,PTPN18
PPP1R14A,PTPRN
PPP1R14A,RBPMS2
PPP1R14A,SERPINA1
PPP1R14A,SERPINE1
PPP1R14A,TPM1
PPP1R14A,TPM4
PPP2CB,PRKAR2B
PPP2CB,PTPN14
PPP2CB,PTPN18
PPP2CB,PTPRN
PPP2CB,SDPR
PPP2CB,TPD52L1
PRF1,RFPL4A
PRF1,RFX8
PRF1,TAF13
PRF1,TCFL5
PRF1,TFAP2E
PRF1,ZCCHC24
PRF1,ZFHX3
PRF1,ZNF114
PRF1,ZNF132
PRF1,ZNF185
PRF1,ZNF205
PRF1,ZNF233
PRF1,ZNF366
PRF1,ZNF470
PRF1,ZNF503
PRF1,ZNF547
PRF1,ZNF562
PRF1,ZNF618
PRF1,ZNF683
PRKCDBP,RCVRN
PRKCDBP,SDPR
PRKCDBP,ST5
PRRT3-AS1,RUVBL1-AS1
PRRT3-AS1,S1PR5
PRRT3-AS1,SAT1
PRRT3-AS1,SLC24A3
PRRT3-AS1,TRAM2-AS1
PRSS1,PRSS23
PRSS1,PRSS3
PRSS1,PRSS57
PRSS1,PTPRN
PRSS1,SERPINA1
PRSS1,TMPRSS13
PRSS1,TPSAB1
PRSS23,PRSS3
PRSS23,PRSS57
PRSS23,PSRC1
PRSS23,SERPINA1
PRSS23,TMPRSS13
PRSS23,TPSAB1
PRSS3,PRSS57
PRSS3,PTPRN
PRSS3,SERPINA1
PRSS3,SERPINE1
PRSS3,SLPI
PRSS3,ST14
PRSS3,TMPRSS13
PRSS3,TPSAB1
PRSS57,SERPINA1
PRSS57,SERPINE1
PRSS57,ST14
PRSS57,TMPRSS13
PRSS57,TPSAB1
PSRC1,PTPN18
PSRC1,PTPRN
PSRC1,RBMS3
PSRC1,SPARC
PSRC1,TSC22D1
PTAFR,PTGDR
PTAFR,SDPR
PTAFR,SIRPA
PTCRA,PTPRN
PTCRA,TYROBP
PTCRA,VPREB3
PTGDR,PTGDS
PTGDR,PTGR1
PTGDR,PTGS1
PTGDR,PTPN14
PTGDR,PTPN18
PTGDR,PTPRN
PTGDR,RASGRP4
PTGDR,RGS18
PTGDR,RGS6
PTGDR,S1PR3
PTGDR,SIRPA
PTGDR,SIRPB2
PTGDR,TLR6
PTGDR,TYROBP
PTGDS,PTGR1
PTGDS,PTGS1
PTGDS,PTPN14
PTGDS,PTPRN
PTGDS,THNSL2
PTGR1,PTGS1
PTGR1,XCL1
PTGS1,PTPN14
PTGS1,PTPN18
PTGS1,PTPRN
PTGS1,S1PR3
PTGS1,SASH1
PTGS1,SERPINA1
PTGS1,SERPINE1
PTGS1,SERPINF1
PTGS1,SERPING1
PTGS1,SPHK1
PTGS1,ST14
PTGS1,TNFAIP2
PTGS1,VEGFA
PTPN14,PTPN18
PTPN14,PTPRN
PTPN14,RAB13
PTPN14,RASGRP4
PTPN14,RTN4RL1
PTPN14,S100A12
PTPN14,SDPR
PTPN14,SIRPA
PTPN14,SLC17A9
PTPN14,SPHK1
PTPN14,ST14
PTPN14,ST5
PTPN14,STAB1
PTPN14,TLN1
PTPN14,TMPRSS13
PTPN14,TNS1
PTPN14,TNS3
PTPN14,TPD52L1
PTPN14,TPM4
PTPN14,TSC22D1
PTPN14,TTC7B
PTPN14,TYROBP
PTPN14,VEPH1
PTPN18,PTPRN
PTPN18,RGS18
PTPN18,SDPR
PTPN18,SIRPA
PTPN18,SPHK1
PTPN18,ST5
PTPN18,TCL1B
PTPN18,TMPRSS13
PTPN18,TNS1
PTPN18,TNS3
PTPN18,TPD52L1
PTPN18,TYROBP
PTPN18,VEPH1
PTPRN,SIRPA
PTPRN,SIRPB2
PTPRN,SLC17A9
PTPRN,SPHK1
PTPRN,TCL1B
PTPRN,TMPRSS13
PTPRN,TNS1
PTPRN,TNS3
PTPRN,TPD52L1
PTPRN,TSC22D1
PTPRN,TTC7B
PTPRN,TYROBP
PTX3,VENTX
PVRL2,SEMA3C
PVRL2,SIGLEC1
PVRL2,SIGLEC12
PVRL2,ST3GAL6
PVRL2,STAB1
PVRL2,TNS1
RAB11FIP1,RAB13
RAB11FIP1,RAB32
RAB11FIP1,RAB44
RAB11FIP1,RAB9B
RAB11FIP1,RAPGEFL1
RAB11FIP1,RASGRP4
RAB11FIP1,RASSF4
RAB11FIP1,RNF215
RAB11FIP1,RUFY1
RAB11FIP1,SDPR
RAB11FIP1,SIRPA
RAB11FIP1,SLC17A9
RAB11FIP1,STAB1
RAB13,RAB26
RAB13,RAB32
RAB13,RAB44
RAB13,RAB9B
RAB13,RAPGEFL1
RAB13,RASGRP4
RAB13,RASSF4
RAB13,RGS18
RAB13,RGS6
RAB13,RNF175
RAB13,RNF215
RAB13,RUFY1
RAB13,SEMA3C
RAB13,SLC17A9
RAB13,ST5
RAB13,STAB1
RAB13,STX3
RAB13,TMEM150B
RAB13,TMPRSS13
RAB13,TRAPPC3L
RAB13,TYROBP
RAB26,RAB32
RAB26,RAB9B
RAB26,RASSF4
RAB26,RUVBL1-AS1
RAB26,SLC24A3
RAB26,SLC25A35
RAB32,RAB44
RAB32,RAB9B
RAB32,RASSF4
RAB32,SLC17A9
RAB32,ST5
RAB44,RAB9B
RAB44,RAPGEFL1
RAB44,RASGRP4
RAB44,RASSF4
RAB44,RFPL4A
RAB44,RNF175
RAB44,RNF215
RAB44,RTN4RL1
RAB44,SAMD14
RAB44,SH3BGRL2
RAB44,SLC46A2
RAB44,SNX24
RAB9B,RAPGEFL1
RAB9B,RASGRP4
RAB9B,RASSF4
RAB9B,RBP7
RAB9B,RGS18
RAB9B,RGS6
RAB9B,RUFY1
RAB9B,RUSC2
RAB9B,SLC17A9
RAB9B,SLC32A1
RAB9B,ST5
RAPGEFL1,RASGRP4
RAPGEFL1,RASSF4
RAPGEFL1,RFPL4A
RAPGEFL1,RFX8
RAPGEFL1,RGS18
RAPGEFL1,RGS6
RAPGEFL1,RNF175
RAPGEFL1,RNF215
RAPGEFL1,RTN4RL1
RAPGEFL1,RUFY1
RAPGEFL1,SH3BGRL2
RAPGEFL1,SH3BP5L
RAPGEFL1,SLC46A2
RAPGEFL1,SNX24
RAPGEFL1,VEPH1
RASGRP4,RASSF4
RASGRP4,RGS18
RASGRP4,RGS6
RASSF4,RGS18
RASSF4,RUFY1
RASSF4,RUSC2
RASSF4,SDPR
RBMS3,RBP7
RBMS3,RBPMS2
RBMS3,RGS6
RBMS3,RORB
RBMS3,SATB2
RBP7,RBPMS2
RBP7,RORB
RBPMS2,TPM2
RCVRN,SDPR
REN,SAMD14
REN,SLC46A2
REN,TCL1B
REN,TNS3
RFPL4A,RFX8
RFPL4A,RNF175
RFPL4A,RNF215
RFPL4A,SH3BP5L
RFPL4A,SPDYC
RFPL4A,TCFL5
RFPL4A,TFAP2E
RFPL4A,TRIM45
RFPL4A,TRIM58
RFPL4A,TRIM74
RFPL4A,ZNF114
RFPL4A,ZNF132
RFPL4A,ZNF205
RFPL4A,ZNF470
RFPL4A,ZNF503
RFPL4A,ZNF547
RFPL4A,ZNF562
RFPL4A,ZNF683
RFX8,RNF175
RFX8,TAF13
RFX8,TCFL5
RFX8,TFAP2E
RFX8,ZFHX3
RFX8,ZNF114
RFX8,ZNF132
RFX8,ZNF205
RFX8,ZNF366
RFX8,ZNF470
RFX8,ZNF503
RFX8,ZNF547
RFX8,ZNF562
RFX8,ZNF618
RFX8,ZNF683
RGS18,RGS6
RGS18,RUSC2
RGS18,SIRPA
RGS18,SIRPB2
RGS18,ST5
RGS6,RUSC2
RGS6,SIRPB2
RGS6,ST5
RGS6,VSIG4
RNASE3,RNASE6
RNF175,RNF215
RNF175,TRIM45
RNF175,TRIM58
RNF175,TRIM74
RNF175,ZNF132
RNF175,ZNF205
RNF175,ZNF470
RNF175,ZNF547
RNF175,ZNF562
RNF215,SLC46A2
RNF215,TRAPPC3L
RNF215,TRIM45
RNF215,TRIM58
RNF215,TRIM74
RNF215,ZNF547
RORB,RXRA
RTEL1-TNFRSF6B,STX16-NPEPL1
RTEL1-TNFRSF6B,TNFRSF17
RTEL1-TNFRSF6B,TNFRSF21
RTN4RL1,SLC46A2
RTN4RL1,TNS3
RUFY1,RUSC2
RUFY1,ZFHX3
RUVBL1-AS1,SAT1
RUVBL1-AS1,SHROOM1
RUVBL1-AS1,SLC25A35
RUVBL1-AS1,TCL1A
RUVBL1-AS1,TRAM2-AS1
S100A12,S100A6
S100A12,S100A8
S100A12,S100A9
S100A12,S100B
S100A12,SAPCD2
S100A12,SLC8A3
S100A12,SPHK1
S100A12,ST14
S100A12,STAB1
S100A12,TPD52L1
S100A6,S100A8
S100A6,S100A9
S100A6,S100B
S100A6,SLC8A3
S100A6,TPD52L1
S100A6,TSC22D1
S100A8,S100A9
S100A8,S100B
S100A8,SERPING1
S100A8,SEZ6
S100A8,SLC8A3
S100A8,SPARC
S100A8,SPHK1
S100A8,ST14
S100A8,TNFSF4
S100A8,TNS1
S100A8,TPD52L1
S100A8,TSC22D1
S100A8,ZFHX3
S100A9,S100B
S100A9,SERPINA1
S100A9,SERPING1
S100A9,SEZ6
S100A9,SLC8A3
S100A9,SPARC
S100A9,ST14
S100A9,TSC22D1
S100A9,ZFHX3
S100B,SEMA6B
S100B,SERPINF1
S100B,SPHK1
S100B,TPD52L1
S100B,TSC22D1
S1PR3,S1PR5
S1PR3,SASH1
S1PR3,SEMA3C
S1PR3,SERPINF1
S1PR3,SERPING1
S1PR3,SIRPA
S1PR3,SIRPB2
S1PR3,SMPD3
S1PR3,SPHK1
S1PR3,STAB1
S1PR5,SAT1
S1PR5,SHROOM1
S1PR5,SLC24A3
S1PR5,SLC25A35
S1PR5,TRAM2-AS1
SAMD14,SIGLEC15
SAMD14,SLC46A2
SAMD14,SMPD3
SAMD14,TRIM58
SAMHD1,SASH1
SAMHD1,TLR6
SAMHD1,TNFRSF21
SAMHD1,TNFSF4
SAMHD1,ZDHHC1
SAPCD2,TPD52L1
SASH1,SERPING1
SASH1,SIGLEC1
SASH1,SIRPA
SASH1,SPARC
SASH1,SPHK1
SASH1,ST14
SASH1,STAB1
SASH1,TLN1
SASH1,TLR6
SASH1,TLR8
SASH1,TMSB4X
SASH1,TNFAIP2
SASH1,TNFRSF17
SASH1,TNFRSF21
SASH1,TNFSF4
SASH1,TNS1
SASH1,TSC22D1
SAT1,SLC11A1
SAT1,SLC17A9
SAT1,SLC1A3
SAT1,SLC24A3
SAT1,SLC25A35
SAT1,SLC32A1
SAT1,SLC35F3
SAT1,SLC43A2
SAT1,SLC46A2
SAT1,SLC4A3
SAT1,SLC6A8
SAT1,SLC8A3
SAT1,TCL1A
SAT1,TRAM2-AS1
SATB2,SPI1
SATB2,TFAP2E
SATB2,TMSB4X
SCARF1,STAB1
SCARF1,TSC22D1
SCGB1C1,VMO1
SCN1B,SCN9A
SCN1B,SLC32A1
SCN1B,SLC8A3
SCO2,TYMP
SCT,SLFN14
SCT,THBS1
SCT,TLN1
SCT,VWF
SDC3,ST3GAL6
SDC3,VCAN
SDPR,SLC8A3
SDPR,TNS1
SDPR,TPD52L1
SDPR,VIL1
SELP,SERPINA1
SELP,SERPING1
SELP,SEZ6
SELP,SLC17A9
SEMA3C,SEMA6B
SEMA3C,SEPT5
SEMA3C,SERPINF1
SEMA3C,SERPING1
SEMA3C,SEZ6
SEMA3C,SIGLEC1
SEMA3C,SIGLEC12
SEMA3C,SLC17A9
SEMA3C,SMPD3
SEMA3C,ST14
SEMA3C,ST3GAL6
SEMA3C,ST5
SEMA3C,STAB1
SEMA3C,STX3
SEMA3C,TAC3
SEMA3C,TPD52L1
SEMA6B,SERPINF1
SEMA6B,SLC17A9
SEPT5,SLC17A9
SEPT5,STXBP2
SERINC2,SERINC4
SERINC2,SERPING1
SERINC2,SGMS2
SERINC2,SLC46A2
SERINC2,SMPD3
SERINC2,SNX24
SERINC2,SPON2
SERINC4,SGMS2
SERINC4,SIGLEC15
SERINC4,SLC35F3
SERINC4,SLC46A2
SERINC4,SMIM10
SERINC4,SMIM5
SERINC4,SMPD3
SERINC4,SNX24
SERINC4,TMEM105
SERINC4,TMEM210
SERINC4,TMEM40
SERINC4,TTC7B
SERINC4,VEPH1
SERPINA1,SERPINE1
SERPINA1,SERPINF1
SERPINA1,SERPING1
SERPINA1,SLPI
SERPINA1,ST14
SERPINA1,TFPI
SERPINA1,TIMP2
SERPINA1,TMPRSS13
SERPINA1,TPSAB1
SERPINE1,SERPINF1
SERPINE1,SERPING1
SERPINE1,SIRPA
SERPINE1,SLPI
SERPINE1,ST14
SERPINE1,TFPI
SERPINE1,TIMP2
SERPINE1,TPSAB1
SERPINF1,SERPING1
SERPINF1,SIRPA
SERPINF1,SIRPB2
SERPINF1,ST14
SERPINF1,TFPI
SERPINF1,TIMP2
SERPINF1,TNFAIP2
SERPINF1,VEGFA
SERPING1,SIGLEC1
SERPING1,SIRPA
SERPING1,SIRPB2
SERPING1,ST14
SERPING1,TFPI
SERPING1,VEGFA
SERPING1,VSIG4
SETD1A,WDHD1
SEZ6,ZFHX3
SGMS2,SMPD3
SGMS2,SPHK1
SGMS2,ST3GAL6
SH3BGRL2,SH3BP5L
SH3BGRL2,SHD
SH3BGRL2,SLC46A2
SH3BGRL2,SNX24
SH3BGRL2,SPDYC
SH3BP5L,SHD
SH3BP5L,SIRPA
SH3BP5L,SLC46A2
SH3BP5L,SMPD3
SH3BP5L,SNX24
SH3BP5L,SPDYC
SH3BP5L,SPHK1
SH3BP5L,TCL1B
SH3BP5L,TNS3
SH3BP5L,TRIM45
SH3BP5L,VEPH1
SHD,SNX24
SHD,SPDYC
SHROOM1,TCL1A
SIGLEC1,SIGLEC12
SIGLEC1,SIGLEC15
SIGLEC1,SIRPA
SIGLEC1,SIRPB2
SIGLEC1,ST3GAL6
SIGLEC1,STAB1
SIGLEC1,TLR6
SIGLEC1,TLR8
SIGLEC1,TNFSF4
SIGLEC1,VSIG4
SIGLEC12,SIGLEC15
SIGLEC12,SIRPA
SIGLEC12,SIRPB2
SIGLEC12,ST3GAL6
SIGLEC12,STAB1
SIGLEC12,VSIG4
SIGLEC15,SLC46A2
SIGLEC15,SMPD3
SIGLEC15,SNX24
SIGLEC15,TLN1
SIGLEC15,TMEM105
SIGLEC15,TMEM176A
SIGLEC15,TMEM176B
SIGLEC15,TMEM91
SIGLEC15,TNS3
SIGLEC15,VEPH1
SIRPA,SIRPB2
SIRPA,SPHK1
SIRPA,STAB1
SIRPA,TPD52L1
SIRPA,TYROBP
SIRPA,VEPH1
SIRPA,VSIG4
SIRPB2,SPHK1
SIRPB2,SPIB
SIRPB2,TYROBP
SIRPB2,VSIG4
SLC11A1,SLC15A3
SLC11A1,SLC17A9
SLC11A1,SLC1A3
SLC11A1,SLC22A16
SLC11A1,SLC24A3
SLC11A1,SLC25A35
SLC11A1,SLC32A1
SLC11A1,SLC35F3
SLC11A1,SLC43A2
SLC11A1,SLC46A2
SLC11A1,SLC4A3
SLC11A1,SLC6A8
SLC11A1,SLC6A9
SLC11A1,SLC8A3
SLC11A1,SLCO5A1
SLC15A3,SLC17A9
SLC15A3,SLC1A3
SLC15A3,SLC22A16
SLC15A3,SLC24A3
SLC15A3,SLC25A35
SLC15A3,SLC32A1
SLC15A3,SLC35F3
SLC15A3,SLC43A2
SLC15A3,SLC46A2
SLC15A3,SLC4A3
SLC15A3,SLC6A8
SLC15A3,SLC8A3
SLC15A3,SLCO5A1
SLC15A3,SNX24
SLC15A3,TRAPPC3L
SLC15A3,TTC7B
SLC17A9,SLC1A3
SLC17A9,SLC22A16
SLC17A9,SLC24A3
SLC17A9,SLC25A35
SLC17A9,SLC32A1
SLC17A9,SLC35F3
SLC17A9,SLC43A2
SLC17A9,SLC46A2
SLC17A9,SLC4A3
SLC17A9,SLC6A8
SLC17A9,SLC6A9
SLC17A9,SLC8A3
SLC17A9,SLCO5A1
SLC17A9,SNX24
SLC17A9,ST3GAL6
SLC17A9,STON2
SLC17A9,STX3
SLC17A9,STXBP2
SLC17A9,THNSL2
SLC17A9,TMEM150B
SLC17A9,TMPRSS13
SLC17A9,TNS1
SLC17A9,TSC22D1
SLC17A9,TTC7B
SLC17A9,UPK3A
SLC1A3,SLC22A16
SLC1A3,SLC24A3
SLC1A3,SLC25A35
SLC1A3,SLC32A1
SLC1A3,SLC35F3
SLC1A3,SLC43A2
SLC1A3,SLC46A2
SLC1A3,SLC4A3
SLC1A3,SLC6A8
SLC1A3,SLC6A9
SLC1A3,SLC8A3
SLC1A3,SLCO5A1
SLC1A3,ST3GAL6
SLC1A3,STX3
SLC1A3,TAC3
SLC22A16,SLC24A3
SLC22A16,SLC25A35
SLC22A16,SLC32A1
SLC22A16,SLC35F3
SLC22A16,SLC43A2
SLC22A16,SLC46A2
SLC22A16,SLC4A3
SLC22A16,SLC6A8
SLC22A16,SLC6A9
SLC22A16,SLC8A3
SLC22A16,SLCO5A1
SLC22A16,TSC22D1
SLC24A3,SLC25A35
SLC24A3,SLC32A1
SLC24A3,SLC35F3
SLC24A3,SLC43A2
SLC24A3,SLC46A2
SLC24A3,SLC4A3
SLC24A3,SLC6A8
SLC24A3,SLC8A3
SLC24A3,TCL1A
SLC24A3,TRAM2-AS1
SLC25A35,SLC32A1
SLC25A35,SLC35F3
SLC25A35,SLC43A2
SLC25A35,SLC46A2
SLC25A35,SLC4A3
SLC25A35,TCL1A
SLC25A35,TRAM2-AS1
SLC32A1,SLC35F3
SLC32A1,SLC43A2
SLC32A1,SLC46A2
SLC32A1,SLC4A3
SLC32A1,SLC6A8
SLC32A1,SLC6A9
SLC32A1,SLC8A3
SLC32A1,SLCO5A1
SLC35F3,SLC43A2
SLC35F3,SLC46A2
SLC35F3,SLC4A3
SLC35F3,SLC6A8
SLC35F3,SLC8A3
SLC35F3,SLCO5A1
SLC35F3,SMIM10
SLC35F3,SMIM5
SLC35F3,TMEM105
SLC35F3,TMEM210
SLC35F3,TMEM40
SLC35F3,TRAPPC3L
SLC35F3,TTC7B
SLC43A2,SLC46A2
SLC43A2,SLC4A3
SLC43A2,SLC6A8
SLC43A2,SLC6A9
SLC43A2,SLC8A3
SLC43A2,SLCO5A1
SLC43A2,ST3GAL6
SLC46A2,SLC4A3
SLC46A2,SLC6A8
SLC46A2,SLC6A9
SLC46A2,SLC8A3
SLC46A2,SLCO5A1
SLC46A2,SMIM10
SLC46A2,SMPD3
SLC46A2,SNX24
SLC46A2,STON2
SLC46A2,TMEM105
SLC46A2,TMEM176A
SLC46A2,TMEM176B
SLC46A2,TMEM210
SLC46A2,TMEM40
SLC46A2,TMEM91
SLC46A2,TNS3
SLC46A2,TRAPPC3L
SLC46A2,TRIM45
SLC46A2,TTC7B
SLC4A3,SLC6A8
SLC4A3,SLC6A9
SLC4A3,SLC8A3
SLC4A3,SLCO5A1
SLC6A8,SLC6A9
SLC6A8,SLC8A3
SLC6A8,SLCO5A1
SLC6A9,SLC8A3
SLC8A3,SLCO5A1
SLC8A3,TRPM4
SLCO5A1,SNX24
SLFN14,TFPI
SLFN14,VWF
SLPI,ST14
SMIM10,SMIM5
SMIM10,SNX24
SMIM10,TMEM105
SMIM10,TMEM176A
SMIM10,TMEM176B
SMIM10,TMEM210
SMIM10,TMEM40
SMIM10,TMEM8B
SMIM10,TMEM91
SMIM5,SNX24
SMIM5,TMEM105
SMIM5,TMEM176A
SMIM5,TMEM176B
SMIM5,TMEM210
SMIM5,TMEM40
SMIM5,TMEM91
SMPD3,SNX24
SMPD3,SPDYC
SMPD3,SPHK1
SMPD3,SPON2
SMPD3,TNS3
SMPD3,VEPH1
SNX24,SPDYC
SNX24,STON2
SNX24,STX3
SNX24,TNS3
SNX24,TTC7B
SNX24,VEPH1
SOGA2,TCL1B
SOGA2,TLN1
SOGA2,TPPP3
SPDYC,SPHK1
SPDYC,SYCE3
SPDYC,TCL1B
SPDYC,TDRD9
SPDYC,TDRP
SPDYC,ZNF114
SPDYC,ZNF132
SPDYC,ZNF562
SPHK1,SPI1
SPHK1,ST14
SPHK1,TCL1B
SPHK1,THNSL2
SPHK1,TNS1
SPHK1,TNS3
SPHK1,TPD52L1
SPHK1,VEPH1
SPI1,SPIB
SPI1,SPOCD1
SPI1,TAL1
SPI1,TSC22D1
SPI1,TYROBP
SPI1,ZFHX3
SPI1,ZGLP1
SPIB,SPOCD1
SPIB,TYROBP
SPIB,VSIG4
SPOCD1,TAF13
SPOCD1,TPD52L1
SPOCD1,TSC22D1
ST14,ST3GAL6
ST14,STAB1
ST14,TIMP2
ST14,TMPRSS13
ST14,TNS1
ST14,TYROBP
ST3GAL6,STAB1
ST3GAL6,STX3
ST3GAL6,TAC3
ST5,TNFRSF21
ST5,TPD52L1
ST5,TSC22D1
STAB1,STON2
STAB1,STXBP2
STAB1,THBS1
STAB1,TLN1
STAB1,TNFRSF17
STAB1,TNFSF4
STAB1,TNS1
STAB1,TYROBP
STAB1,VEGFA
STON2,STX3
STON2,STXBP2
STON2,TNS1
STX16-NPEPL1,STX3
STX16-NPEPL1,STXBP2
STX3,STXBP2
SYCE3,TDRD9
TAC3,TSC22D1
TAC3,UCN
TAF13,TCFL5
TAF13,TFAP2E
TAF13,ZNF132
TAF13,ZNF470
TAF13,ZNF547
TAF13,ZNF562
TAL1,TCFL5
TAL1,TCL1B
TAL1,TFAP2E
TAL1,ZNF562
TCFL5,TFAP2E
TCFL5,ZNF132
TCFL5,ZNF205
TCFL5,ZNF366
TCFL5,ZNF470
TCFL5,ZNF547
TCFL5,ZNF562
TCFL5,ZNF683
