Gene1,Gene2
CEBPD,AZU1
ID1,AZU1
ASCL2,AZU1
JUN,AZU1
JUND,AZU1
NFE2,AZU1
FOSB,AZU1
DNAJC1,AZU1
LYL1,AZU1
SPI1,AZU1
MAFG,AZU1
ZFHX3,AZU1
HOPX,AZU1
IRF8,BAIAP2-AS1
ZNF618,BAIAP2-AS1
RXRA,BAIAP2-AS1
ARID3A,BAIAP2-AS1
ELF3,BAIAP2-AS1
JUN,BAIAP2-AS1
JUND,BAIAP2-AS1
NFE2,BAIAP2-AS1
FOSB,BAIAP2-AS1
SPI1,BAIAP2-AS1
SPIB,BAIAP2-AS1
LYL1,BAIAP2-AS1
TSC22D1,BAIAP2-AS1
IRF7,BAIAP2-AS1
MYBL2,BAIAP2-AS1
MAX,BBS5
CEBPD,BBS5
IRF8,BBS5
ZNF683,BBS5
ID3,BBS5
ASCL2,BBS5
JUN,BBS5
JUND,BBS5
NFE2,BBS5
FOSB,BBS5
DNAJC1,BBS5
SPI1,BBS5
LYL1,BBS5
HOPX,BBS5
IRF7,BBS5
MAX,BCAN
CEBPD,BCAN
RXRA,BCAN
ZNF683,BCAN
ARID3A,BCAN
ASCL2,BCAN
JUN,BCAN
JUND,BCAN
NFE2,BCAN
DNAJC1,BCAN
SPI1,BCAN
LYL1,BCAN
ZGLP1,BCAN
HOPX,BCAN
MYCL,BCAN
MAX,BCAS1
CEBPD,BCAS1
ARID3A,BCAS1
ZNF683,BCAS1
ID3,BCAS1
THAP9,BCAS1
JUN,BCAS1
JUND,BCAS1
FOSB,BCAS1
DNAJC1,BCAS1
SPI1,BCAS1
SPIB,BCAS1
TSC22D1,BCAS1
HLX,BCAS1
HOPX,BCAS1
MAX,BEND2
TAL1,BEND2
MEIS1,BEND2
JUN,BEND2
NFE2,BEND2
PBX1,BEND2
SPI1,BEND2
LYL1,BEND2
GRHL1,BEND2
TSC22D1,BEND2
MAFG,BEND2
ZGLP1,BEND2
GFI1B,BEND2
HOPX,BEND2
IRX3,BEND2
CEBPD,BLVRB
RXRA,BLVRB
ID1,BLVRB
ELF3,BLVRB
JUN,BLVRB
JUND,BLVRB
WDHD1,BLVRB
ZNF132,BLVRB
NFE2,BLVRB
FOSB,BLVRB
SPI1,BLVRB
MAFG,BLVRB
HLX,BLVRB
ZFHX3,BLVRB
MYCL,BLVRB
MAX,BMP6
TAL1,BMP6
CEBPD,BMP6
MEIS1,BMP6
JUN,BMP6
NFE2,BMP6
PBX1,BMP6
GRHL1,BMP6
SPI1,BMP6
LYL1,BMP6
TSC22D1,BMP6
MAFG,BMP6
ZGLP1,BMP6
GFI1B,BMP6
IRF7,BMP6
MAX,BPI
CEBPD,BPI
RXRA,BPI
JUN,BPI
NFE2,BPI
FOSB,BPI
DNAJC1,BPI
LYL1,BPI
SPI1,BPI
HOPX,BPI
MAFG,BPI
ZGLP1,BPI
GFI1B,BPI
IRF7,BPI
IRF8,BPI
MAX,BST1
CEBPD,BST1
ZNF683,BST1
ID1,BST1
ELF3,BST1
JDP2,BST1
RXRA,BST1
JUN,BST1
JUND,BST1
FOSB,BST1
DNAJC1,BST1
LYL1,BST1
SPI1,BST1
ZGLP1,BST1
IRF8,BST1
CREB5,C10orf11
CEBPD,C10orf11
ZNF503,C10orf11
L3MBTL4,C10orf11
RXRA,C10orf11
ID3,C10orf11
JUN,C10orf11
JUND,C10orf11
FOSB,C10orf11
DNAJC1,C10orf11
LYL1,C10orf11
SPI1,C10orf11
ZFHX3,C10orf11
IRF7,C10orf11
IRF8,C10orf11
MAX,C12orf39
TAL1,C12orf39
MEIS1,C12orf39
JUN,C12orf39
MITF,C12orf39
NFE2,C12orf39
PBX1,C12orf39
GRHL1,C12orf39
LYL1,C12orf39
TSC22D1,C12orf39
MAFG,C12orf39
ZGLP1,C12orf39
GFI1B,C12orf39
HOPX,C12orf39
IRX3,C12orf39
MAX,C15orf26
TAL1,C15orf26
MEIS1,C15orf26
ARID3A,C15orf26
JUN,C15orf26
NFE2,C15orf26
PBX1,C15orf26
GRHL1,C15orf26
LYL1,C15orf26
TSC22D1,C15orf26
MAFG,C15orf26
ZGLP1,C15orf26
GFI1B,C15orf26
HOPX,C15orf26
IRX3,C15orf26
MAX,C15orf38
CEBPD,C15orf38
VENTX,C15orf38
AIRE,C15orf38
ID3,C15orf38
ASCL2,C15orf38
JUN,C15orf38
JUND,C15orf38
NFE2,C15orf38
FOSB,C15orf38
SPI1,C15orf38
LYL1,C15orf38
MAFG,C15orf38
IRF8,C15orf38
MYCL,C15orf38
MAX,C17orf96
CEBPD,C17orf96
IRF8,C17orf96
ZNF683,C17orf96
ID3,C17orf96
ASCL2,C17orf96
JUN,C17orf96
JUND,C17orf96
FOSB,C17orf96
DNAJC1,C17orf96
SPI1,C17orf96
SPIB,C17orf96
LYL1,C17orf96
HOPX,C17orf96
IRF7,C17orf96
MAX,C19orf33
TAL1,C19orf33
MEIS1,C19orf33
JUN,C19orf33
MITF,C19orf33
NFE2,C19orf33
PBX1,C19orf33
GRHL1,C19orf33
LYL1,C19orf33
TSC22D1,C19orf33
MAFG,C19orf33
ZGLP1,C19orf33
GFI1B,C19orf33
HOPX,C19orf33
IRX3,C19orf33
MAX,C19orf44
CEBPD,C19orf44
RXRA,C19orf44
ZNF683,C19orf44
ID3,C19orf44
JUN,C19orf44
JUND,C19orf44
WDHD1,C19orf44
FOSB,C19orf44
DNAJC1,C19orf44
SPI1,C19orf44
SPIB,C19orf44
TSC22D1,C19orf44
LYL1,C19orf44
HOPX,C19orf44
MAX,C19orf59
ZNF503,C19orf59
CEBPD,C19orf59
RXRA,C19orf59
ID1,C19orf59
TFAP2E,C19orf59
ARID3A,C19orf59
JUN,C19orf59
JUND,C19orf59
FOSB,C19orf59
ATOH8,C19orf59
LYL1,C19orf59
ZFHX3,C19orf59
IRF8,C19orf59
MYCL,C19orf59
CEBPD,C1QA
RXRA,C1QA
JDP2,C1QA
ASCL2,C1QA
JUN,C1QA
JUND,C1QA
MITF,C1QA
FOSB,C1QA
SPI1,C1QA
LYL1,C1QA
ZFHX3,C1QA
ZGLP1,C1QA
IRF7,C1QA
IRF8,C1QA
MYCL,C1QA
CEBPD,C1QB
MEIS1,C1QB
JDP2,C1QB
ASCL2,C1QB
JUN,C1QB
JUND,C1QB
MITF,C1QB
NFE2,C1QB
FOSB,C1QB
SPI1,C1QB
LYL1,C1QB
MAFG,C1QB
ZFHX3,C1QB
ZGLP1,C1QB
MYCL,C1QB
CEBPD,C1QC
RXRA,C1QC
ID1,C1QC
JDP2,C1QC
JUN,C1QC
JUND,C1QC
FOSB,C1QC
DNAJC1,C1QC
LYL1,C1QC
SPI1,C1QC
ZNF205,C1QC
MAFG,C1QC
ZFHX3,C1QC
IRF8,C1QC
MYCL,C1QC
MAX,C1S
CEBPD,C1S
IRF8,C1S
ZNF683,C1S
ID3,C1S
THAP9,C1S
ASCL2,C1S
JUN,C1S
JUND,C1S
FOSB,C1S
DNAJC1,C1S
SPIB,C1S
LYL1,C1S
HOPX,C1S
IRF7,C1S
MAX,C1orf111
CEBPD,C1orf111
IRF8,C1orf111
ZNF618,C1orf111
ID1,C1orf111
ID3,C1orf111
RXRA,C1orf111
ARID3A,C1orf111
JUN,C1orf111
JUND,C1orf111
FOSB,C1orf111
DNAJC1,C1orf111
IRF7,C1orf111
HOPX,C1orf111
MYBL2,C1orf111
MAX,C1orf112
CEBPD,C1orf112
RXRA,C1orf112
ELF3,C1orf112
ID3,C1orf112
ARID3A,C1orf112
JUN,C1orf112
JUND,C1orf112
FOSB,C1orf112
DNAJC1,C1orf112
LYL1,C1orf112
TSC22D1,C1orf112
ZFHX3,C1orf112
HOPX,C1orf112
IRF8,C1orf112
CEBPD,C1orf115
MAX,C1orf115
RXRA,C1orf115
ARID3A,C1orf115
ID3,C1orf115
ASCL2,C1orf115
JUN,C1orf115
JUND,C1orf115
FOSB,C1orf115
DNAJC1,C1orf115
SPIB,C1orf115
LYL1,C1orf115
HLX,C1orf115
ZFHX3,C1orf115
HOPX,C1orf115
MAX,C1orf222
CEBPD,C1orf222
VENTX,C1orf222
ID1,C1orf222
ZNF683,C1orf222
ASCL2,C1orf222
JUN,C1orf222
JUND,C1orf222
FOSB,C1orf222
DNAJC1,C1orf222
LYL1,C1orf222
SPI1,C1orf222
ZFHX3,C1orf222
HOPX,C1orf222
IRF7,C1orf222
MAX,C22orf43
CEBPD,C22orf43
IRF8,C22orf43
ZNF683,C22orf43
ID3,C22orf43
ASCL2,C22orf43
JUN,C22orf43
JUND,C22orf43
FOSB,C22orf43
DNAJC1,C22orf43
SPI1,C22orf43
SPIB,C22orf43
LYL1,C22orf43
HOPX,C22orf43
IRF7,C22orf43
MAX,C2orf48
CEBPD,C2orf48
IRF8,C2orf48
RXRA,C2orf48
ID3,C2orf48
ASCL2,C2orf48
JUN,C2orf48
JUND,C2orf48
NFE2,C2orf48
FOSB,C2orf48
DNAJC1,C2orf48
SPI1,C2orf48
LYL1,C2orf48
HOPX,C2orf48
IRF7,C2orf48
MAX,C2orf88
TAL1,C2orf88
CEBPD,C2orf88
MEIS1,C2orf88
JUN,C2orf88
MITF,C2orf88
NFE2,C2orf88
PBX1,C2orf88
GRHL1,C2orf88
LYL1,C2orf88
TSC22D1,C2orf88
MAFG,C2orf88
ZGLP1,C2orf88
GFI1B,C2orf88
IRX3,C2orf88
CEBPD,C4orf48
ZNF503,C4orf48
RXRA,C4orf48
ID1,C4orf48
JDP2,C4orf48
ASCL2,C4orf48
JUN,C4orf48
JUND,C4orf48
NFE2,C4orf48
FOSB,C4orf48
DNAJC1,C4orf48
SPI1,C4orf48
MAFG,C4orf48
ZGLP1,C4orf48
IRF7,C4orf48
MAX,C6orf25
TAL1,C6orf25
CEBPD,C6orf25
MEIS1,C6orf25
JUN,C6orf25
NFE2,C6orf25
PBX1,C6orf25
GRHL1,C6orf25
LYL1,C6orf25
TSC22D1,C6orf25
MAFG,C6orf25
ZGLP1,C6orf25
GFI1B,C6orf25
HOPX,C6orf25
IRX3,C6orf25
CEBPD,C8orf88
MAX,C8orf88
IRF8,C8orf88
MEIS1,C8orf88
ZNF683,C8orf88
ID3,C8orf88
ASCL2,C8orf88
JUN,C8orf88
JUND,C8orf88
FOSB,C8orf88
DNAJC1,C8orf88
SPIB,C8orf88
LYL1,C8orf88
HOPX,C8orf88
IRF7,C8orf88
MAX,C9orf89
TAL1,C9orf89
MEIS1,C9orf89
ARID3A,C9orf89
JUND,C9orf89
WDHD1,C9orf89
NFE2,C9orf89
PBX1,C9orf89
GRHL1,C9orf89
LYL1,C9orf89
TSC22D1,C9orf89
MAFG,C9orf89
HLX,C9orf89
ZNF114,C9orf89
GFI1B,C9orf89
MAX,CA2
TAL1,CA2
MEIS1,CA2
JUN,CA2
MITF,CA2
NFE2,CA2
PBX1,CA2
GRHL1,CA2
LYL1,CA2
TSC22D1,CA2
MAFG,CA2
ZGLP1,CA2
GFI1B,CA2
IRF7,CA2
IRX3,CA2
MAX,CABP5
TAL1,CABP5
MEIS1,CABP5
JUN,CABP5
NFE2,CABP5
FOSB,CABP5
PBX1,CABP5
GRHL1,CABP5
LYL1,CABP5
TSC22D1,CABP5
MAFG,CABP5
ZGLP1,CABP5
GFI1B,CABP5
IRF7,CABP5
MYBL2,CABP5
MAX,CACNA1H
CEBPD,CACNA1H
ZNF562,CACNA1H
ID1,CACNA1H
ID3,CACNA1H
ZNF683,CACNA1H
ARID3A,CACNA1H
JUN,CACNA1H
JUND,CACNA1H
NFE2,CACNA1H
DNAJC1,CACNA1H
SPI1,CACNA1H
LYL1,CACNA1H
HOPX,CACNA1H
IRF8,CACNA1H
MAX,CALD1
TAL1,CALD1
MEIS1,CALD1
JUND,CALD1
MITF,CALD1
NFE2,CALD1
FOSB,CALD1
PBX1,CALD1
GRHL1,CALD1
SPI1,CALD1
LYL1,CALD1
TSC22D1,CALD1
MAFG,CALD1
ZGLP1,CALD1
GFI1B,CALD1
CREB5,CAND2
CEBPD,CAND2
MAX,CAND2
IRF8,CAND2
ID3,CAND2
ASCL2,CAND2
JUN,CAND2
JUND,CAND2
PBX1,CAND2
FOSB,CAND2
SPIB,CAND2
LYL1,CAND2
MAFG,CAND2
HOPX,CAND2
MYBL2,CAND2
CEBPD,CAPG
ZNF503,CAPG
VENTX,CAPG
IRF8,CAPG
ID1,CAPG
JUN,CAPG
JUND,CAPG
FOSB,CAPG
SPI1,CAPG
SPIB,CAPG
LYL1,CAPG
HLX,CAPG
IRF7,CAPG
MYBL2,CAPG
MYCL,CAPG
CEBPD,CAST
ZNF547,CAST
RXRA,CAST
ZNF683,CAST
JDP2,CAST
JUN,CAST
ASCL2,CAST
JUND,CAST
NFE2,CAST
FOSB,CAST
SPI1,CAST
LYL1,CAST
MAFG,CAST
NR6A1,CAST
HOPX,CAST
MAX,CATSPER1
CEBPD,CATSPER1
MEIS1,CATSPER1
ELF3,CATSPER1
TFAP2E,CATSPER1
ASCL2,CATSPER1
JUND,CATSPER1
NFE2,CATSPER1
FOSB,CATSPER1
SPI1,CATSPER1
LYL1,CATSPER1
MAFG,CATSPER1
NR6A1,CATSPER1
HOPX,CATSPER1
ZNF205,CATSPER1
CEBPD,CBLN3
ZNF503,CBLN3
IRF8,CBLN3
ID3,CBLN3
ASCL2,CBLN3
JUN,CBLN3
JUND,CBLN3
FOSB,CBLN3
ATOH8,CBLN3
SPI1,CBLN3
SPIB,CBLN3
LYL1,CBLN3
HOPX,CBLN3
IRF7,CBLN3
MYBL2,CBLN3
MAX,CCDC135
TAL1,CCDC135
MEIS1,CCDC135
ARID3A,CCDC135
JUN,CCDC135
NFE2,CCDC135
PBX1,CCDC135
GRHL1,CCDC135
LYL1,CCDC135
TSC22D1,CCDC135
MAFG,CCDC135
ZGLP1,CCDC135
GFI1B,CCDC135
HOPX,CCDC135
IRF8,CCDC135
CEBPD,CCDC149
MAX,CCDC149
RXRA,CCDC149
ID1,CCDC149
ARID3A,CCDC149
ASCL2,CCDC149
JUN,CCDC149
JUND,CCDC149
FOSB,CCDC149
ATOH8,CCDC149
SPI1,CCDC149
SPIB,CCDC149
LYL1,CCDC149
MAFG,CCDC149
HLX,CCDC149
CEBPD,CCDC151
RXRA,CCDC151
ARID3A,CCDC151
JDP2,CCDC151
ASCL2,CCDC151
JUN,CCDC151
JUND,CCDC151
NFE2,CCDC151
FOSB,CCDC151
SPI1,CCDC151
SPIB,CCDC151
LYL1,CCDC151
HLX,CCDC151
ZGLP1,CCDC151
ZFHX3,CCDC151
MAX,CCDC153
CEBPD,CCDC153
ZNF618,CCDC153
RXRA,CCDC153
ID1,CCDC153
JUN,CCDC153
JUND,CCDC153
FOSB,CCDC153
DNAJC1,CCDC153
SPIB,CCDC153
LYL1,CCDC153
SPI1,CCDC153
MAFG,CCDC153
HOPX,CCDC153
IRF7,CCDC153
CEBPD,CCDC170
MAX,CCDC170
RXRA,CCDC170
ID1,CCDC170
ASCL2,CCDC170
JUN,CCDC170
JUND,CCDC170
FOSB,CCDC170
SPI1,CCDC170
LYL1,CCDC170
MAFG,CCDC170
ZFHX3,CCDC170
ZGLP1,CCDC170
GFI1B,CCDC170
IRF7,CCDC170
MAX,CCDC24
ZNF503,CCDC24
CEBPD,CCDC24
ID3,CCDC24
ASCL2,CCDC24
JUN,CCDC24
JUND,CCDC24
DNAJC1,CCDC24
SPIB,CCDC24
LYL1,CCDC24
SPI1,CCDC24
HOPX,CCDC24
HLX,CCDC24
IRF7,CCDC24
IRF8,CCDC24
MAX,CCL3
CEBPD,CCL3
ZNF547,CCL3
ELF3,CCL3
ID1,CCL3
RXRA,CCL3
ASCL2,CCL3
JUN,CCL3
JUND,CCL3
FOSB,CCL3
DNAJC1,CCL3
SPI1,CCL3
NR6A1,CCL3
HOPX,CCL3
IRF7,CCL3
MAX,CCL3L3
CEBPD,CCL3L3
IRF8,CCL3L3
RXRA,CCL3L3
ID3,CCL3L3
ASCL2,CCL3L3
JUN,CCL3L3
JUND,CCL3L3
NFE2,CCL3L3
FOSB,CCL3L3
DNAJC1,CCL3L3
LYL1,CCL3L3
MAFG,CCL3L3
HOPX,CCL3L3
IRF7,CCL3L3
MAX,CCL4
CEBPD,CCL4
ZNF562,CCL4
L3MBTL4,CCL4
ZNF683,CCL4
ID3,CCL4
TFAP2E,CCL4
ASCL2,CCL4
JUN,CCL4
FOSB,CCL4
DNAJC1,CCL4
SPI1,CCL4
LYL1,CCL4
HOPX,CCL4
IRF8,CCL4
MAX,CCL5
TAL1,CCL5
CEBPD,CCL5
ZNF683,CCL5
ID3,CCL5
ASCL2,CCL5
JUN,CCL5
DNAJC1,CCL5
SPI1,CCL5
SPIB,CCL5
TSC22D1,CCL5
LYL1,CCL5
GFI1B,CCL5
HOPX,CCL5
IRF8,CCL5
MAX,CCND2-AS1
CEBPD,CCND2-AS1
ZNF683,CCND2-AS1
ID3,CCND2-AS1
TFAP2E,CCND2-AS1
JUN,CCND2-AS1
JUND,CCND2-AS1
FOSB,CCND2-AS1
DNAJC1,CCND2-AS1
SPIB,CCND2-AS1
LYL1,CCND2-AS1
SPI1,CCND2-AS1
HOPX,CCND2-AS1
IRF7,CCND2-AS1
IRF8,CCND2-AS1
MAX,CCNJL
TAL1,CCNJL
CEBPD,CCNJL
TCFL5,CCNJL
ZNF562,CCNJL
MEIS1,CCNJL
ARNTL2,CCNJL
JUN,CCNJL
NFE2,CCNJL
PBX1,CCNJL
LYL1,CCNJL
TSC22D1,CCNJL
GFI1B,CCNJL
HOPX,CCNJL
IRF7,CCNJL
MAX,CCR10
CEBPD,CCR10
ZNF683,CCR10
AIRE,CCR10
ID3,CCR10
JUN,CCR10
JUND,CCR10
FOSB,CCR10
SPI1,CCR10
LYL1,CCR10
HOPX,CCR10
RFX8,CCR10
IRF7,CCR10
MYBL2,CCR10
ZNF233,CCR10
MAX,CCR8
CEBPD,CCR8
ZNF683,CCR8
AIRE,CCR8
ID3,CCR8
JUN,CCR8
JUND,CCR8
FOSB,CCR8
DNAJC1,CCR8
SPI1,CCR8
SPIB,CCR8
TSC22D1,CCR8
LYL1,CCR8
HOPX,CCR8
IRF8,CCR8
CREB5,CD14
CEBPD,CD14
ARID3A,CD14
ID1,CD14
RXRA,CD14
JUN,CD14
JUND,CD14
NFE2,CD14
FOSB,CD14
SPI1,CD14
LYL1,CD14
MAFG,CD14
ZFHX3,CD14
ZGLP1,CD14
MYCL,CD14
MAX,CD151
TAL1,CD151
CEBPD,CD151
MEIS1,CD151
ID1,CD151
JUN,CD151
MITF,CD151
NFE2,CD151
SPI1,CD151
LYL1,CD151
GRHL1,CD151
TSC22D1,CD151
ZGLP1,CD151
GFI1B,CD151
HOPX,CD151
CEBPD,CD160
IRF8,CD160
ZNF562,CD160
ZNF683,CD160
ID3,CD160
TFAP2E,CD160
RXRA,CD160
ARID3A,CD160
ASCL2,CD160
JUN,CD160
JUND,CD160
DNAJC1,CD160
SPI1,CD160
HOPX,CD160
IRF7,CD160
CREB5,CD163
CEBPD,CD163
ID1,CD163
ID3,CD163
JUN,CD163
JUND,CD163
FOSB,CD163
DNAJC1,CD163
SPIB,CD163
SPI1,CD163
MAFG,CD163
HLX,CD163
ZGLP1,CD163
ZNF132,CD163
MYCL,CD163
ZNF366,CD1A
MAX,CD1A
CREB5,CD1A
ID3,CD1A
ASCL2,CD1A
JUN,CD1A
JUND,CD1A
NFE2,CD1A
FOSB,CD1A
DNAJC1,CD1A
SPIB,CD1A
LYL1,CD1A
TSC22D1,CD1A
SPI1,CD1A
IRF8,CD1A
CREB5,CD207
CEBPD,CD207
ZNF503,CD207
ID1,CD207
ID3,CD207
JUN,CD207
JUND,CD207
NFE2,CD207
DNAJC1,CD207
SPIB,CD207
LYL1,CD207
SPI1,CD207
HLX,CD207
IRF7,CD207
IRF8,CD207
CEBPD,CD300A
RXRA,CD300A
ZNF683,CD300A
ID1,CD300A
ID3,CD300A
ARID3A,CD300A
ASCL2,CD300A
JUN,CD300A
ATOH8,CD300A
DNAJC1,CD300A
SPI1,CD300A
HOPX,CD300A
ZFHX3,CD300A
IRF7,CD300A
ZNF205,CD300A
CEBPD,CD300E
ZNF503,CD300E
L3MBTL4,CD300E
RXRA,CD300E
ID1,CD300E
JDP2,CD300E
JUND,CD300E
FOSB,CD300E
ATOH8,CD300E
DNAJC1,CD300E
LYL1,CD300E
SPI1,CD300E
MAFG,CD300E
ZGLP1,CD300E
IRF7,CD300E
MAX,CD300LB
CEBPD,CD300LB
RXRA,CD300LB
ID1,CD300LB
ARID3A,CD300LB
JDP2,CD300LB
JUN,CD300LB
JUND,CD300LB
NFE2,CD300LB
FOSB,CD300LB
DNAJC1,CD300LB
SPI1,CD300LB
MAFG,CD300LB
ZFHX3,CD300LB
HOPX,CD300LB
MAX,CD36
TAL1,CD36
MEIS1,CD36
RXRA,CD36
JUN,CD36
NFE2,CD36
PBX1,CD36
GRHL1,CD36
SPI1,CD36
LYL1,CD36
TSC22D1,CD36
ZGLP1,CD36
GFI1B,CD36
IRF8,CD36
IRX3,CD36
MAX,CD68
CEBPD,CD68
RXRA,CD68
ID1,CD68
JUN,CD68
JUND,CD68
NFE2,CD68
SPI1,CD68
LYL1,CD68
HOPX,CD68
TSC22D1,CD68
ZGLP1,CD68
GFI1B,CD68
IRF7,CD68
IRF8,CD68
CEBPD,CD74
ZNF503,CD74
IRF8,CD74
ID3,CD74
JUN,CD74
JUND,CD74
FOSB,CD74
SPI1,CD74
SPIB,CD74
LYL1,CD74
HOPX,CD74
HLX,CD74
IRF7,CD74
MYBL2,CD74
MYCL,CD74
CEBPD,CD79A
IRF8,CD79A
L3MBTL4,CD79A
ID3,CD79A
JUN,CD79A
MYCL,CD79A
DNAJC1,CD79A
SPIB,CD79A
LYL1,CD79A
SPI1,CD79A
HOPX,CD79A
HLX,CD79A
IRF7,CD79A
MYBL2,CD79A
ZNF233,CD79A
CEBPD,CD79B
IRF8,CD79B
ID3,CD79B
JUN,CD79B
JUND,CD79B
MYCL,CD79B
FOSB,CD79B
DNAJC1,CD79B
SPIB,CD79B
LYL1,CD79B
SPI1,CD79B
HOPX,CD79B
IRF7,CD79B
MYBL2,CD79B
ZNF233,CD79B
MAX,CD9
TAL1,CD9
MEIS1,CD9
JUN,CD9
NFE2,CD9
PBX1,CD9
SPI1,CD9
LYL1,CD9
GRHL1,CD9
TSC22D1,CD9
MAFG,CD9
ZGLP1,CD9
GFI1B,CD9
HOPX,CD9
IRX3,CD9
CREB5,CD93
CEBPD,CD93
ZNF503,CD93
MAX,CD93
ID1,CD93
RXRA,CD93
ARID3A,CD93
JUN,CD93
JUND,CD93
FOSB,CD93
DNAJC1,CD93
SPI1,CD93
MAFG,CD93
HLX,CD93
IRF7,CD93
CEBPD,CDA
VENTX,CDA
RXRA,CDA
ID1,CDA
ID3,CDA
ARID3A,CDA
JUN,CDA
JUND,CDA
NFE2,CDA
FOSB,CDA
DNAJC1,CDA
LYL1,CDA
SPI1,CDA
MAFG,CDA
ZNF205,CDA
MAX,CDC42EP1
CEBPD,CDC42EP1
MEIS1,CDC42EP1
ID1,CDC42EP1
JUN,CDC42EP1
JUND,CDC42EP1
NFE2,CDC42EP1
FOSB,CDC42EP1
DNAJC1,CDC42EP1
LYL1,CDC42EP1
SPI1,CDC42EP1
MAFG,CDC42EP1
HOPX,CDC42EP1
IRF8,CDC42EP1
MYCL,CDC42EP1
MAX,CDKN1A
CEBPD,CDKN1A
RXRA,CDKN1A
ID1,CDKN1A
ELF3,CDKN1A
ARID3A,CDKN1A
JUND,CDKN1A
NFE2,CDKN1A
FOSB,CDKN1A
ATOH8,CDKN1A
SPI1,CDKN1A
LYL1,CDKN1A
TSC22D1,CDKN1A
MAFG,CDKN1A
ZFHX3,CDKN1A
MAX,CDKN2B
CEBPD,CDKN2B
RXRA,CDKN2B
ID1,CDKN2B
ASCL2,CDKN2B
JUN,CDKN2B
JUND,CDKN2B
FOSB,CDKN2B
SPI1,CDKN2B
LYL1,CDKN2B
TSC22D1,CDKN2B
ZFHX3,CDKN2B
GFI1B,CDKN2B
HOPX,CDKN2B
IRF7,CDKN2B
MAX,CEACAM3
ZNF503,CEACAM3
CEBPD,CEACAM3
RXRA,CEACAM3
ID1,CEACAM3
JUN,CEACAM3
JUND,CEACAM3
NFE2,CEACAM3
FOSB,CEACAM3
DNAJC1,CEACAM3
LYL1,CEACAM3
SPI1,CEACAM3
HOPX,CEACAM3
IRF7,CEACAM3
IRF8,CEACAM3
MAX,CETP
ZNF503,CETP
TAL1,CETP
VENTX,CETP
MEIS1,CETP
ASCL2,CETP
JUN,CETP
JUND,CETP
NFE2,CETP
GRHL1,CETP
SPI1,CETP
LYL1,CETP
TSC22D1,CETP
ZGLP1,CETP
GFI1B,CETP
CREB5,CFD
CEBPD,CFD
RXRA,CFD
JDP2,CFD
JUN,CFD
ASCL2,CFD
JUND,CFD
NFE2,CFD
FOSB,CFD
SPI1,CFD
SPIB,CFD
LYL1,CFD
ZFHX3,CFD
ZGLP1,CFD
HOPX,CFD
CEBPD,CFP
ZNF503,CFP
RXRA,CFP
ID1,CFP
ELF3,CFP
JUN,CFP
JUND,CFP
NFE2,CFP
FOSB,CFP
SPI1,CFP
SPIB,CFP
LYL1,CFP
MAFG,CFP
ZFHX3,CFP
HOPX,CFP
MAX,CHRNA2
TAL1,CHRNA2
JUN,CHRNA2
MITF,CHRNA2
WDHD1,CHRNA2
NFE2,CHRNA2
FOSB,CHRNA2
PBX1,CHRNA2
DNAJC1,CHRNA2
LYL1,CHRNA2
GRHL1,CHRNA2
TSC22D1,CHRNA2
MAFG,CHRNA2
GFI1B,CHRNA2
HOPX,CHRNA2
MAX,CHST13
CEBPD,CHST13
ZNF618,CHST13
ID1,CHST13
ID3,CHST13
RXRA,CHST13
ARID3A,CHST13
JUN,CHST13
JUND,CHST13
FOSB,CHST13
DNAJC1,CHST13
SPI1,CHST13
MAFG,CHST13
ZFHX3,CHST13
IRF8,CHST13
MAX,CHST8
TAL1,CHST8
CEBPD,CHST8
MEIS1,CHST8
JUN,CHST8
MITF,CHST8
NFE2,CHST8
PBX1,CHST8
GRHL1,CHST8
LYL1,CHST8
TSC22D1,CHST8
MAFG,CHST8
ZGLP1,CHST8
GFI1B,CHST8
IRF7,CHST8
MAX,CKM
CEBPD,CKM
ARID3A,CKM
ID1,CKM
ID3,CKM
ASCL2,CKM
JUN,CKM
JUND,CKM
NFE2,CKM
FOSB,CKM
DNAJC1,CKM
SPI1,CKM
ZGLP1,CKM
HOPX,CKM
IRF8,CKM
MAX,CLCN4
TAL1,CLCN4
ID1,CLCN4
ID3,CLCN4
JUN,CLCN4
JUND,CLCN4
GRHL1,CLCN4
SPIB,CLCN4
LYL1,CLCN4
TSC22D1,CLCN4
SPI1,CLCN4
ZFHX3,CLCN4
GFI1B,CLCN4
IRF7,CLCN4
IRF8,CLCN4
MAX,CLDN22
CEBPD,CLDN22
ZNF683,CLDN22
ID1,CLDN22
ID3,CLDN22
ASCL2,CLDN22
JUN,CLDN22
JUND,CLDN22
FOSB,CLDN22
DNAJC1,CLDN22
LYL1,CLDN22
SPI1,CLDN22
HOPX,CLDN22
IRF7,CLDN22
IRF8,CLDN22
CREB5,CLDN23
CEBPD,CLDN23
RXRA,CLDN23
ID1,CLDN23
ID3,CLDN23
JUN,CLDN23
JUND,CLDN23
FOSB,CLDN23
DNAJC1,CLDN23
SPIB,CLDN23
LYL1,CLDN23
SPI1,CLDN23
IRF7,CLDN23
IRF8,CLDN23
MYCL,CLDN23
MAX,CLDN5
TAL1,CLDN5
MEIS1,CLDN5
JUN,CLDN5
MITF,CLDN5
WDHD1,CLDN5
NFE2,CLDN5
PBX1,CLDN5
GRHL1,CLDN5
LYL1,CLDN5
