Gene1,Gene2
AQP10,CYP3A5
AQP10,DNAH12
AQP10,DNAH7
AQP10,DNAJB13
AQP10,DNAJC28
AQP10,DNTT
AQP10,DOCK1
AQP10,DTNA
AQP10,DYRK3
AQP10,ECM1
AQP10,EPHB4
AQP10,ESPL1
AQP10,EVC2
AQP10,FBN1
AQP10,FCAR
AQP10,FFAR4
AQP10,GPR133
AQP10,GPR63
AQP10,GRIK4
AQP10,GRIN2C
AQP10,HCAR1
AQP10,HCG20
AQP10,HCN3
AQP10,HHIP-AS1
AQP10,HSPG2
AQP10,IL17A
AQP10,IL27
AQP10,IQCD
AQP10,IQSEC2
AQP10,KCNH8
AQP10,KCNK1
AQP10,KCTD19
AQP10,KIAA1257
AQP10,KLHL14
AQP10,KRT5
AQP10,LIF
AQP10,LILRB5
AQP10,LINC00610
AQP10,LINC00677
AQP10,LINC00968
AQP10,LINC01036
AQP10,LONRF2
AQP10,LRFN4
AQP10,LRRC3DN
AQP10,LRRC48
AQP10,LURAP1
AQP10,MAK
AQP10,MAPK8IP2
AQP10,MMP9
AQP10,MPP3
AQP10,MPPED2
AQP10,MPRIP-AS1
AQP10,MYO7A
AQP10,NCS1
AQP10,NLGN3
AQP10,NODAL
AQP10,NPIPA7
AQP10,NRG1
AQP10,NXN
AQP10,OXER1
AQP10,PAH
AQP10,PCDH1
AQP10,PDZD2
AQP10,PKD1L1
AQP10,PPFIA4
AQP10,PRKCDBP
AQP10,PTGR1
AQP10,PTX3
AQP10,RAB26
AQP10,RAB44
AQP10,RAPGEFL1
AQP10,RBMS3
AQP10,RCVRN
AQP10,REN
AQP10,RNF215
AQP10,RTN4RL1
AQP10,RUVBL1-AS1
AQP10,SEMA3C
AQP10,SERINC4
AQP10,SEZ6
AQP10,SIGLEC12
AQP10,SIGLEC15
AQP10,SLC1A3
AQP10,SLC22A16
AQP10,SLC32A1
AQP10,SLC46A2
AQP10,SLC4A3
AQP10,SLC6A8
AQP10,SLC6A9
AQP10,SLCO5A1
AQP10,SMIM10
AQP10,SOGA2
AQP10,STRIP2
AQP10,STX16-NPEPL1
AQP10,TAC3
AQP10,THNSL2
AQP10,TIGD4
AQP10,TMEM105
AQP10,TNS3
AQP10,TPD52L1
AQP10,TRIM74
AQP10,UCN
AQP10,VASN
AQP10,VEGFA
AQP10,VEPH1
AQP10,VNN3
ARHGAP6,C12orf39
ARHGAP6,C15orf26
ARHGAP6,C6orf25
ARHGAP6,CD36
ARHGAP6,CLEC1B
ARHGAP6,CXCL5
ARHGAP6,F2RL3
ARHGAP6,FAXDC2
ARHGAP6,FRMD3
ARHGAP6,GNAZ
ARHGAP6,GP6
ARHGAP6,GUCY1B3
ARHGAP6,HBA1
ARHGAP6,HBG1
ARHGAP6,HGD
ARHGAP6,ITGB3
ARHGAP6,ITGB5
ARHGAP6,LGALSL
ARHGAP6,LY6G6F
ARHGAP6,MYEOV
ARHGAP6,PBX1
ARHGAP6,PCSK6
ARHGAP6,PDE5A
ARHGAP6,PDZK1IP1
ARHGAP6,PF4V1
ARHGAP6,PRKAR2B
ARHGAP6,RBPMS2
ARHGAP6,RGS6
ARHGAP6,SAMD14
ARHGAP6,SCARF1
ARHGAP6,SCGB1C1
ARHGAP6,SELP
ARHGAP6,SEPT5
ARHGAP6,SERPINE1
ARHGAP6,SH3BGRL2
ARHGAP6,SMOX
ARHGAP6,TNFSF4
ARHGAP6,TNS1
ARHGAP6,TRIM58
ARHGEF28,ASMT
ARHGEF28,BBS5
ARHGEF28,BCAS1
ARHGEF28,C15orf38
ARHGEF28,C17orf96
ARHGEF28,C1orf111
ARHGEF28,C1orf115
ARHGEF28,C22orf43
ARHGEF28,C2orf48
ARHGEF28,C8orf88
ARHGEF28,CCR8
ARHGEF28,CD1A
ARHGEF28,CD207
ARHGEF28,CHST13
ARHGEF28,CKM
ARHGEF28,CLCN4
ARHGEF28,CLDN22
ARHGEF28,CLDN23
ARHGEF28,CRB2
ARHGEF28,CTB-61M7.2
ARHGEF28,CTRC
ARHGEF28,CYP1B1-AS1
ARHGEF28,CYP27A1
ARHGEF28,CYP3A5
ARHGEF28,DLG5
ARHGEF28,DNAH12
ARHGEF28,DNAH7
ARHGEF28,DNAJB13
ARHGEF28,DNAJC28
ARHGEF28,DNTT
ARHGEF28,DOCK1
ARHGEF28,DTNA
ARHGEF28,DYRK3
ARHGEF28,ECM1
ARHGEF28,EPHB4
ARHGEF28,ESPL1
ARHGEF28,EVC2
ARHGEF28,FAM20C
ARHGEF28,FBN1
ARHGEF28,FCAR
ARHGEF28,FFAR4
ARHGEF28,FKBP9
ARHGEF28,GPR133
ARHGEF28,GPR63
ARHGEF28,GRIK4
ARHGEF28,GRIN2C
ARHGEF28,HCAR1
ARHGEF28,HCG20
ARHGEF28,HCN3
ARHGEF28,HHIP-AS1
ARHGEF28,HSPG2
ARHGEF28,IDH1-AS1
ARHGEF28,IL17A
ARHGEF28,IL27
ARHGEF28,IQCD
ARHGEF28,IQSEC2
ARHGEF28,JADE3
ARHGEF28,KCNH8
ARHGEF28,KCTD19
ARHGEF28,KIAA1257
ARHGEF28,KLHL14
ARHGEF28,KRT5
ARHGEF28,LIF
ARHGEF28,LILRB5
ARHGEF28,LINC00610
ARHGEF28,LINC00677
ARHGEF28,LINC00968
ARHGEF28,LINC01036
ARHGEF28,LONRF2
ARHGEF28,LRFN4
ARHGEF28,LRRC3DN
ARHGEF28,LRRC48
ARHGEF28,LURAP1
ARHGEF28,MAK
ARHGEF28,MAPK8IP2
ARHGEF28,MMP9
ARHGEF28,MPP3
ARHGEF28,MPPED2
ARHGEF28,MPRIP-AS1
ARHGEF28,MYO7A
ARHGEF28,NCS1
ARHGEF28,NLGN3
ARHGEF28,NODAL
ARHGEF28,NPIPA7
ARHGEF28,NRG1
ARHGEF28,NXN
ARHGEF28,OXER1
ARHGEF28,PAH
ARHGEF28,PCDH1
ARHGEF28,PDZD2
ARHGEF28,PKD1L1
ARHGEF28,PPFIA4
ARHGEF28,PRKCDBP
ARHGEF28,PTGR1
ARHGEF28,PTX3
ARHGEF28,RAB26
ARHGEF28,RAB44
ARHGEF28,RAPGEFL1
ARHGEF28,RBMS3
ARHGEF28,RCVRN
ARHGEF28,RNF215
ARHGEF28,RTN4RL1
ARHGEF28,RUVBL1-AS1
ARHGEF28,SEMA3C
ARHGEF28,SERINC4
ARHGEF28,SEZ6
ARHGEF28,SIGLEC12
ARHGEF28,SIGLEC15
ARHGEF28,SLC1A3
ARHGEF28,SLC22A16
ARHGEF28,SLC32A1
ARHGEF28,SLC46A2
ARHGEF28,SLC4A3
ARHGEF28,SLC6A8
ARHGEF28,SLC6A9
ARHGEF28,SLCO5A1
ARHGEF28,SMIM10
ARHGEF28,SOGA2
ARHGEF28,STRIP2
ARHGEF28,STX16-NPEPL1
ARHGEF28,TAC3
ARHGEF28,THNSL2
ARHGEF28,TIGD4
ARHGEF28,TMEM105
ARHGEF28,TNS3
ARHGEF28,TPD52L1
ARHGEF28,TRIM74
ARHGEF28,UCN
ARHGEF28,VASN
ARHGEF28,VEGFA
ARHGEF28,VEPH1
ARHGEF28,VIT
ARHGEF28,VNN3
ARID3A,MARC1
ARID3A,PVALB
ARID3A,VWF
ARMC3,DNAJC1
ARMC3,PDGFRA
ARMC3,SCN9A
ARNTL2,SEC24B-AS1
ARRDC5,PODNL1
ARRDC5,ZNF205
ASCL2,FBN2
ASCL2,SIGLEC1
ASIP,CLEC4C
ASIP,DAB2
ASIP,DRD4
ASIP,EPHB1
ASIP,LILRA4
ASIP,PLXNA4
ASIP,SHD
ASMT,BBS5
ASMT,BCAS1
ASMT,C15orf38
ASMT,C17orf96
ASMT,C1orf111
ASMT,C1orf115
ASMT,C22orf43
ASMT,C2orf48
ASMT,C8orf88
ASMT,CCDC24
ASMT,CCR8
ASMT,CD1A
ASMT,CD207
ASMT,CHST13
ASMT,CKM
ASMT,CLCN4
ASMT,CLDN22
ASMT,CLDN23
ASMT,CRB2
ASMT,CTB-61M7.2
ASMT,CTRC
ASMT,CYP1B1-AS1
ASMT,CYP27A1
ASMT,CYP3A5
ASMT,DLG5
ASMT,DNAH12
ASMT,DNAH7
ASMT,DNAJB13
ASMT,DNAJC28
ASMT,DNTT
ASMT,DOCK1
ASMT,DTNA
ASMT,DYRK3
ASMT,ECM1
ASMT,EPHB4
ASMT,ESPL1
ASMT,EVC2
ASMT,FAM20C
ASMT,FBN1
ASMT,FCAR
ASMT,FFAR4
ASMT,GPR133
ASMT,GPR63
ASMT,GRIK4
ASMT,GRIN2C
ASMT,HCAR1
ASMT,HCG20
ASMT,HCN3
ASMT,HHIP-AS1
ASMT,HSPG2
ASMT,IDH1-AS1
ASMT,IL17A
ASMT,IL27
ASMT,IQCD
ASMT,IQSEC2
ASMT,JADE3
ASMT,KCNH8
ASMT,KCTD19
ASMT,KIAA1257
ASMT,KLHL14
ASMT,KRT5
ASMT,LIF
ASMT,LILRB5
ASMT,LINC00610
ASMT,LINC00677
ASMT,LINC00968
ASMT,LINC01036
ASMT,LONRF2
ASMT,LRFN4
ASMT,LRRC3DN
ASMT,LRRC48
ASMT,LURAP1
ASMT,MAK
ASMT,MAPK8IP2
ASMT,MMP9
ASMT,MPP3
ASMT,MPPED2
ASMT,MPRIP-AS1
ASMT,MYO7A
ASMT,NCS1
ASMT,NLGN3
ASMT,NODAL
ASMT,NPIPA7
ASMT,NRG1
ASMT,NXN
ASMT,OXER1
ASMT,PAH
ASMT,PCDH1
ASMT,PDZD2
ASMT,PKD1L1
ASMT,PPFIA4
ASMT,PRKCDBP
ASMT,PTGR1
ASMT,PTX3
ASMT,RAB26
ASMT,RAB44
ASMT,RAB9B
ASMT,RAPGEFL1
ASMT,RBMS3
ASMT,RCVRN
ASMT,RNF215
ASMT,RTN4RL1
ASMT,RUVBL1-AS1
ASMT,SEMA3C
ASMT,SERINC4
ASMT,SEZ6
ASMT,SIGLEC12
ASMT,SIGLEC15
ASMT,SLC1A3
ASMT,SLC22A16
ASMT,SLC32A1
ASMT,SLC46A2
ASMT,SLC4A3
ASMT,SLC6A8
ASMT,SLC6A9
ASMT,SLCO5A1
ASMT,SMIM10
ASMT,SOGA2
ASMT,STRIP2
ASMT,STX16-NPEPL1
ASMT,TAC3
ASMT,THNSL2
ASMT,TIGD4
ASMT,TMEM105
ASMT,TNS3
ASMT,TPD52L1
ASMT,TRIM74
ASMT,UCN
ASMT,VASN
ASMT,VEGFA
ASMT,VEPH1
ASMT,VIT
ASMT,VNN3
ATOH8,RAB44
AURKC,AZU1
AURKC,BCAN
AURKC,BEND2
AURKC,BMP6
AURKC,BPI
AURKC,C1orf222
AURKC,CCDC135
AURKC,CCDC170
AURKC,CCNJL
AURKC,CD300LB
AURKC,CDC42EP1
AURKC,CDKN2B
AURKC,CEACAM3
AURKC,CETP
AURKC,CHRNA2
AURKC,CLEC5A
AURKC,CMTM2
AURKC,CRISPLD2
AURKC,CRYM
AURKC,CTDSPL
AURKC,CTTN
AURKC,CUEDC1
AURKC,CXCL10
AURKC,CXCL3
AURKC,CXCL5
AURKC,CYP1B1
AURKC,CYP3A5
AURKC,DGKG
AURKC,DOCK5
AURKC,ECM1
AURKC,ELANE
AURKC,EPDR1
AURKC,EPHB1
AURKC,EPHB2
AURKC,ESPL1
AURKC,F2RL3
AURKC,FADS2
AURKC,FAM127C
AURKC,FAM212B-AS1
AURKC,FAXDC2
AURKC,FFAR4
AURKC,FRMD3
AURKC,FSTL1
AURKC,FXYD6
AURKC,FZD2
AURKC,GLT1D1
AURKC,GNAZ
AURKC,GP6
AURKC,GPSM1
AURKC,GRIK4
AURKC,GUCY1B3
AURKC,HBA1
AURKC,HBD
AURKC,HBG1
AURKC,HGD
AURKC,HP
AURKC,HRASLS
AURKC,HSPA2
AURKC,ITGB5
AURKC,JAG2
AURKC,KIAA1467
AURKC,KIF15
AURKC,LEFTY1
AURKC,LGALS12
AURKC,LGALSL
AURKC,LINC00989
AURKC,LONRF2
AURKC,LRP3
AURKC,LRRC37A3
AURKC,LSMEM1
AURKC,M1AP
AURKC,MAOB
AURKC,MARC1
AURKC,MBOAT2
AURKC,MFAP3L
AURKC,MMP14
AURKC,MYEOV
AURKC,MYLK
AURKC,NCS1
AURKC,NEURL1B
AURKC,NPIPA7
AURKC,NPTX2
AURKC,OLFM1
AURKC,OPHN1
AURKC,OPLAH
AURKC,PADI2
AURKC,PARD3
AURKC,PCSK6
AURKC,PDE5A
AURKC,PDGFA
AURKC,PDGFC
AURKC,PF4V1
AURKC,PKD1L1
AURKC,PNMT
AURKC,PRKAR2B
AURKC,PRLR
AURKC,PRTFDC1
AURKC,PSRC1
AURKC,PTPRN
AURKC,PVRL2
AURKC,RAB26
AURKC,RBPMS2
AURKC,RGS6
AURKC,RTEL1-TNFRSF6B
AURKC,S1PR3
AURKC,SAMD14
AURKC,SASH1
AURKC,SCARF1
AURKC,SCGB1C1
AURKC,SCN1B
AURKC,SDC3
AURKC,SELP
AURKC,SEMA6B
AURKC,SERINC2
AURKC,SERPINE1
AURKC,SGMS2
AURKC,SH3BGRL2
AURKC,SHD
AURKC,SLC24A3
AURKC,SLFN14
AURKC,SLPI
AURKC,STON2
AURKC,SYCE3
AURKC,TDRD9
AURKC,THBS1
AURKC,TLR6
AURKC,TMEM150B
AURKC,TMEM210
AURKC,TMPRSS13
AURKC,TNFRSF21
AURKC,TNFSF4
AURKC,TNNC2
AURKC,TRAM2-AS1
AURKC,TRIM45
AURKC,TRIM58
AURKC,TRIM74
AURKC,TTC7B
AURKC,UBE2C
AURKC,VPREB1
AURKC,WDR17
AURKC,WLS
AURKC,ZCCHC24
AXIN2,PINLYP
AXIN2,RFX8
AZU1,BCAN
AZU1,BEND2
AZU1,BPI
AZU1,C1orf222
AZU1,CCDC135
AZU1,CCDC170
AZU1,CD300LB
AZU1,CDC42EP1
AZU1,CDKN2B
AZU1,CEACAM3
AZU1,CETP
AZU1,CLEC5A
AZU1,CRISPLD2
AZU1,CRYM
AZU1,CXCL10
AZU1,DRD4
AZU1,ELANE
AZU1,EPDR1
AZU1,EPHB1
AZU1,EPHB2
AZU1,F2RL3
AZU1,FADS2
AZU1,FAXDC2
AZU1,FRMD3
AZU1,FXYD6
AZU1,GP6
AZU1,GPR63
AZU1,GPSM1
AZU1,GUCY1B3
AZU1,HBA1
AZU1,HBD
AZU1,HBG1
AZU1,HP
AZU1,IL1RN
AZU1,ITGB5
AZU1,JAG2
AZU1,KIAA1467
AZU1,KIF15
AZU1,LGALS12
AZU1,LGALSL
AZU1,LSMEM1
AZU1,M1AP
AZU1,MAK
AZU1,MARC1
AZU1,MMP14
AZU1,MYEOV
AZU1,NCS1
AZU1,NPTX2
AZU1,OPHN1
AZU1,PADI2
AZU1,PCSK6
AZU1,PDE5A
AZU1,PF4V1
AZU1,PNMT
AZU1,PRLR
AZU1,PSRC1
AZU1,RAB26
AZU1,RBPMS2
AZU1,S1PR3
AZU1,SAMD14
AZU1,SASH1
AZU1,SCARF1
AZU1,SCGB1C1
AZU1,SDC3
AZU1,SELP
AZU1,SGMS2
AZU1,SH3BGRL2
AZU1,SIRPA
AZU1,SLC24A3
AZU1,STON2
AZU1,SYCE3
AZU1,TMEM150B
AZU1,TMPRSS13
AZU1,TNFRSF21
AZU1,TNFSF4
AZU1,TRIM45
AZU1,VPREB1
AZU1,WDR17
AZU1,WLS
AZU1,ZCCHC24
BAIAP2-AS1,BMP6
BAIAP2-AS1,CCDC149
BAIAP2-AS1,CCDC151
BAIAP2-AS1,CHRNA2
BAIAP2-AS1,CLMN
BAIAP2-AS1,CLNK
BAIAP2-AS1,CNRIP1
BAIAP2-AS1,CYP1B1
BAIAP2-AS1,EXOC3L1
BAIAP2-AS1,FAM212B-AS1
BAIAP2-AS1,FZD2
BAIAP2-AS1,GLT1D1
BAIAP2-AS1,GPR162
BAIAP2-AS1,GUCY2D
BAIAP2-AS1,HRASLS
BAIAP2-AS1,HSPA2
BAIAP2-AS1,JUN
BAIAP2-AS1,KIF13A
BAIAP2-AS1,LINC00989
BAIAP2-AS1,LRP3
BAIAP2-AS1,LRRC37A3
BAIAP2-AS1,MBOAT2
BAIAP2-AS1,MFAP3L
BAIAP2-AS1,MFI2
BAIAP2-AS1,NEURL1B
BAIAP2-AS1,NRP2
BAIAP2-AS1,OLFM1
BAIAP2-AS1,OPLAH
BAIAP2-AS1,RTEL1-TNFRSF6B
BAIAP2-AS1,RUSC2
BAIAP2-AS1,SERINC2
BAIAP2-AS1,SERPING1
BAIAP2-AS1,SIRPB2
BAIAP2-AS1,SLC8A3
BAIAP2-AS1,SYCE3
BAIAP2-AS1,TDRD9
BAIAP2-AS1,TLR6
BAIAP2-AS1,TMEM210
BAIAP2-AS1,TNFRSF21
BAIAP2-AS1,TRAM2-AS1
BAIAP2-AS1,TRPM4
BAIAP2-AS1,WLS
BBS5,BCAS1
BBS5,C10orf11
BBS5,C15orf38
BBS5,C17orf96
BBS5,C1orf111
BBS5,C1orf115
BBS5,C22orf43
BBS5,C2orf48
BBS5,C8orf88
BBS5,CCR8
BBS5,CD1A
BBS5,CD207
BBS5,CHST13
BBS5,CKM
BBS5,CLCN4
BBS5,CLDN22
BBS5,CLDN23
BBS5,CRB2
BBS5,CTB-61M7.2
BBS5,CTRC
BBS5,CYP1B1-AS1
BBS5,CYP27A1
BBS5,CYP3A5
BBS5,DLG5
BBS5,DNAH12
BBS5,DNAH7
BBS5,DNAJB13
BBS5,DNAJC28
BBS5,DNTT
BBS5,DOCK1
BBS5,DTNA
BBS5,DYRK3
BBS5,ECM1
BBS5,EPHB4
BBS5,ESPL1
BBS5,EVC2
BBS5,FAM20C
BBS5,FBN1
BBS5,FCAR
BBS5,FFAR4
BBS5,FKBP9
BBS5,GPR133
BBS5,GPR63
BBS5,GRIK4
BBS5,GRIN2C
BBS5,HCAR1
BBS5,HCG20
BBS5,HCN3
BBS5,HHIP-AS1
BBS5,HSPG2
BBS5,IL17A
BBS5,IL27
BBS5,IQCD
BBS5,IQSEC2
BBS5,JADE3
BBS5,KCNA5
BBS5,KCNH8
BBS5,KCNK1
BBS5,KCTD19
BBS5,KIAA1257
BBS5,KLHL14
BBS5,KRT5
BBS5,LIF
BBS5,LILRB5
BBS5,LINC00610
BBS5,LINC00677
BBS5,LINC00968
BBS5,LINC01036
BBS5,LONRF2
BBS5,LRFN4
BBS5,LRRC3DN
BBS5,LRRC48
BBS5,LURAP1
BBS5,MAK
BBS5,MAPK8IP2
BBS5,MMP9
BBS5,MPP3
BBS5,MPPED2
BBS5,MPRIP-AS1
BBS5,MYO7A
BBS5,NCS1
BBS5,NLGN3
BBS5,NODAL
BBS5,NPIPA7
BBS5,NRG1
BBS5,NXN
BBS5,OXER1
BBS5,PAH
BBS5,PCDH1
BBS5,PDZD2
BBS5,PKD1L1
BBS5,PPFIA4
BBS5,PRKCDBP
BBS5,PTGR1
BBS5,PTX3
BBS5,RAB26
BBS5,RAB44
BBS5,RAPGEFL1
BBS5,RBMS3
BBS5,RCVRN
BBS5,RNF215
BBS5,RTN4RL1
BBS5,RUVBL1-AS1
BBS5,SEMA3C
BBS5,SERINC4
BBS5,SEZ6
BBS5,SIGLEC12
BBS5,SIGLEC15
BBS5,SLC1A3
BBS5,SLC22A16
BBS5,SLC32A1
BBS5,SLC46A2
BBS5,SLC4A3
BBS5,SLC6A8
BBS5,SLC6A9
BBS5,SLCO5A1
BBS5,SMIM10
BBS5,SOGA2
BBS5,STRIP2
BBS5,STX16-NPEPL1
BBS5,TAC3
BBS5,THNSL2
BBS5,TIGD4
BBS5,TLR8
BBS5,TMEM105
BBS5,TNS3
BBS5,TPD52L1
BBS5,TRIM74
BBS5,UCN
BBS5,VASN
BBS5,VEGFA
BBS5,VEPH1
BBS5,VIT
BBS5,VNN3
BCAN,BEND2
BCAN,BMP6
BCAN,BPI
BCAN,C1orf222
BCAN,CCDC135
BCAN,CCDC170
BCAN,CCNJL
BCAN,CDC42EP1
BCAN,CDKN2B
BCAN,CEACAM3
BCAN,CETP
BCAN,CHRNA2
BCAN,CLEC5A
BCAN,CMTM2
BCAN,CRISPLD2
BCAN,CRYM
BCAN,CTDSPL
BCAN,CTTN
BCAN,CUEDC1
BCAN,CXCL10
BCAN,CXCL3
BCAN,CXCL5
BCAN,CYP1B1
BCAN,CYP3A5
BCAN,DGKG
BCAN,DOCK5
BCAN,ECM1
BCAN,ELANE
BCAN,EPDR1
BCAN,EPHB1
BCAN,EPHB2
BCAN,ESPL1
BCAN,F2RL3
BCAN,FADS2
BCAN,FAM127C
BCAN,FAM212B-AS1
BCAN,FRMD3
BCAN,FXYD6
BCAN,FZD2
BCAN,GLT1D1
BCAN,GPR162
BCAN,GPSM1
BCAN,GRIK4
BCAN,GUCY1B3
BCAN,HBA1
BCAN,HBD
BCAN,HBG1
BCAN,HP
BCAN,HRASLS
BCAN,HSPA2
BCAN,ITGB5
BCAN,JAG2
BCAN,KIAA1467
BCAN,KIF15
BCAN,LEFTY1
BCAN,LGALS12
BCAN,LGALSL
BCAN,LINC00989
BCAN,LONRF2
BCAN,LRP3
BCAN,LRRC37A3
BCAN,LSMEM1
BCAN,M1AP
BCAN,MAOB
BCAN,MARC1
BCAN,MBOAT2
BCAN,MFAP3L
BCAN,MMP14
BCAN,MYEOV
BCAN,MYLK
BCAN,NCS1
BCAN,NEURL1B
BCAN,NPIPA7
BCAN,NPTX2
BCAN,OLFM1
BCAN,OPHN1
BCAN,OPLAH
BCAN,PADI2
BCAN,PARD3
BCAN,PCSK6
BCAN,PDE5A
BCAN,PDGFC
BCAN,PF4V1
BCAN,PKD1L1
BCAN,PNMT
BCAN,PRLR
BCAN,PSRC1
BCAN,PTPRN
BCAN,PVRL2
BCAN,RBPMS2
BCAN,RTEL1-TNFRSF6B
BCAN,S1PR3
BCAN,SAMD14
BCAN,SASH1
BCAN,SCARF1
BCAN,SCN1B
BCAN,SDC3
BCAN,SELP
BCAN,SERINC2
BCAN,SERPINE1
BCAN,SGMS2
BCAN,SH3BGRL2
BCAN,SLC24A3
BCAN,SLPI
BCAN,STON2
BCAN,SYCE3
BCAN,TDRD9
BCAN,TLR6
BCAN,TMEM150B
BCAN,TMEM210
BCAN,TMPRSS13
BCAN,TNFRSF21
BCAN,TNFSF4
BCAN,TRAM2-AS1
BCAN,TTC7B
BCAN,VPREB1
BCAN,WDR17
BCAN,WLS
BCAS1,C15orf38
BCAS1,C17orf96
BCAS1,C1S
BCAS1,C1orf111
BCAS1,C1orf115
BCAS1,C22orf43
BCAS1,C2orf48
BCAS1,C8orf88
BCAS1,CCR8
BCAS1,CD1A
BCAS1,CHST13
BCAS1,CKM
BCAS1,CLCN4
BCAS1,CLDN22
BCAS1,CLDN23
BCAS1,CRB2
BCAS1,CTB-61M7.2
BCAS1,CTRC
BCAS1,CYP1B1-AS1
BCAS1,CYP27A1
BCAS1,CYP3A5
BCAS1,DLG5
BCAS1,DNAH12
BCAS1,DNAH7
BCAS1,DNAJB13
BCAS1,DNAJC28
BCAS1,DNTT
BCAS1,DOCK1
BCAS1,DTNA
BCAS1,DYRK3
BCAS1,ECM1
BCAS1,EPHB4
BCAS1,ESPL1
BCAS1,EVC2
BCAS1,FBN1
BCAS1,FCAR
BCAS1,FFAR4
BCAS1,GPR133
BCAS1,GPR63
BCAS1,GRIK4
BCAS1,GRIN2C
BCAS1,HCAR1
BCAS1,HCG20
BCAS1,HCN3
BCAS1,HHIP-AS1
BCAS1,HSPG2
BCAS1,IL17A
BCAS1,IL27
BCAS1,IQCD
BCAS1,IQSEC2
BCAS1,JADE3
BCAS1,KCNH8
BCAS1,KCTD19
BCAS1,KIAA1257
BCAS1,KLHL14
BCAS1,LIF
BCAS1,LILRB5
BCAS1,LINC00610
BCAS1,LINC00677
BCAS1,LINC00968
BCAS1,LINC01036
BCAS1,LONRF2
BCAS1,LRRC3DN
BCAS1,LRRC48
BCAS1,LURAP1
BCAS1,MAK
BCAS1,MAPK8IP2
BCAS1,MMP9
BCAS1,MPPED2
BCAS1,MPRIP-AS1
BCAS1,MYO7A
BCAS1,NCS1
BCAS1,NLGN3
BCAS1,NODAL
BCAS1,NPIPA7
BCAS1,NRG1
BCAS1,NXN
BCAS1,OXER1
BCAS1,PAH
BCAS1,PCDH1
BCAS1,PDZD2
BCAS1,PKD1L1
BCAS1,PPFIA4
BCAS1,PRKCDBP
BCAS1,PTGR1
BCAS1,PTX3
BCAS1,RAB26
BCAS1,RAB44
BCAS1,RAPGEFL1
BCAS1,RBMS3
BCAS1,RCVRN
BCAS1,RNF215
BCAS1,RTN4RL1
BCAS1,RUVBL1-AS1
BCAS1,SEMA3C
BCAS1,SERINC4
BCAS1,SEZ6
BCAS1,SIGLEC12
BCAS1,SIGLEC15
BCAS1,SLC1A3
BCAS1,SLC22A16
BCAS1,SLC32A1
BCAS1,SLC46A2
BCAS1,SLC4A3
BCAS1,SLC6A8
BCAS1,SLC6A9
BCAS1,SLCO5A1
BCAS1,SMIM10
BCAS1,SOGA2
BCAS1,STRIP2
BCAS1,STX16-NPEPL1
BCAS1,TAC3
BCAS1,THNSL2
BCAS1,TIGD4
BCAS1,TMEM105
BCAS1,TNS3
BCAS1,TPD52L1
BCAS1,TRIM74
BCAS1,UCN
BCAS1,VASN
BCAS1,VEPH1
BCAS1,VIT
BCAS1,VNN3
BEND2,BMP6
BEND2,BPI
BEND2,C12orf39
BEND2,C1orf222
BEND2,C6orf25
BEND2,CABP5
BEND2,CALD1
BEND2,CCDC135
BEND2,CCDC149
BEND2,CCDC170
BEND2,CCNJL
BEND2,CD36
BEND2,CDC42EP1
BEND2,CDKN2B
BEND2,CEACAM3
BEND2,CETP
BEND2,CHRNA2
BEND2,CLEC5A
BEND2,CMTM2
BEND2,CRISPLD2
BEND2,CTDSPL
BEND2,CTTN
BEND2,CUEDC1
BEND2,CXCL10
BEND2,CXCL3
BEND2,CXCL5
BEND2,CYP1B1
BEND2,DGKG
BEND2,DOCK5
BEND2,ELANE
BEND2,ENKUR
BEND2,EPDR1
BEND2,EPHB1
BEND2,EPHB2
BEND2,F2RL3
BEND2,FADS2
BEND2,FAM127C
BEND2,FAM212B-AS1
BEND2,FAXDC2
BEND2,FRMD3
BEND2,FSTL1
BEND2,FXYD6
BEND2,FZD2
BEND2,GNAZ
BEND2,GP1BA
BEND2,GP6
BEND2,GPSM1
BEND2,GUCY1B3
BEND2,HBA1
BEND2,HBD
BEND2,HBG1
BEND2,HBG2
BEND2,HGD
BEND2,HP
BEND2,HRASLS
BEND2,HSPA2
BEND2,ITGB3
BEND2,ITGB5
BEND2,JAG2
BEND2,LEFTY1
BEND2,LGALS12
BEND2,LGALSL
BEND2,LINC00989
BEND2,LRRC37A3
BEND2,LSMEM1
BEND2,LY6G6F
BEND2,M1AP
BEND2,MAOB
BEND2,MBOAT2
BEND2,MFAP3L
BEND2,MMP14
BEND2,MYEOV
BEND2,MYLK
BEND2,NEURL1B
BEND2,NEXN
BEND2,NPTX2
BEND2,OPHN1
BEND2,PADI2
BEND2,PARD3
BEND2,PCSK6
BEND2,PDE5A
BEND2,PDGFA
BEND2,PDGFC
BEND2,PF4V1
BEND2,PNMT
BEND2,PRKAR2B
BEND2,PRLR
BEND2,PRTFDC1
BEND2,PSRC1
BEND2,PTPRN
BEND2,PVRL2
BEND2,PYGL
BEND2,RBPMS2
BEND2,RGS6
BEND2,RTEL1-TNFRSF6B
BEND2,S1PR3
BEND2,SAMD14
BEND2,SASH1
BEND2,SCARF1
BEND2,SCGB1C1
BEND2,SCN1B
BEND2,SDC3
BEND2,SELP
BEND2,SEMA6B
BEND2,SERINC2
BEND2,SERPINE1
BEND2,SGMS2
BEND2,SH3BGRL2
BEND2,SLC24A3
BEND2,SLFN14
